roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0225,DSC_8636.JPG,Lamium maculatum (L.) L.,Lamium,0.2139,428,Lamium purpureum L.,Lamium,0.2062,84,Lathraea clandestina L.,Lathraea,0.0854,429,Lamium garganicum L.,Lamium,0.0584,82,Anemone pulsatilla L.,Anemone,0.057,487,0.2139,0.0077,Lamium,Lamium,True,TIER_4_LOW
roi_0226,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.4242,487,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.1944,686,Lamium purpureum L.,Lamium,0.091,84,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.0399,191,Anemone vernalis L.,Anemone,0.0232,492,0.4242,0.2298,Anemone,Tradescantia,False,TIER_3_MODERATE
roi_0231,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.5994,487,Anemone vernalis L.,Anemone,0.1822,492,Anemone halleri All.,Anemone,0.1515,480,Anemone patens L.,Anemone,0.0368,850,Lupinus angustifolius L.,Lupinus,0.0028,218,0.5994,0.4172,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0233,DSC_8637.JPG,Freesia refracta (Jacq.) Klatt,Freesia,0.2734,189,Daucus carota L.,Daucus,0.0782,204,Liriope muscari (Decne.) L.H.Bailey,Liriope,0.0772,835,Trifolium pratense L.,Trifolium,0.05,112,Lamium purpureum L.,Lamium,0.0408,84,0.2734,0.1951999999999999,Freesia,Daucus,False,TIER_4_LOW
roi_0236,DSC_8638.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.5262,686,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.4065,191,Tradescantia zebrina Bosse,Tradescantia,0.0309,561,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.0091,875,Lamium purpureum L.,Lamium,0.0041,84,0.5262,0.1197,Tradescantia,Tradescantia,True,TIER_3_GENUS_OK
roi_0237,DSC_8638.JPG,Anemone vernalis L.,Anemone,0.905,492,Anemone pulsatilla L.,Anemone,0.024,487,Tagetes erecta L.,Tagetes,0.0198,285,Anemone halleri All.,Anemone,0.0171,480,Thapsia villosa L.,Thapsia,0.009,148,0.905,0.881,Anemone,Anemone,True,TIER_1_HIGH
roi_0238,DSC_8638.JPG,Lamium purpureum L.,Lamium,0.2287,84,Lupinus angustifolius L.,Lupinus,0.1634,218,Anemone vernalis L.,Anemone,0.0539,492,Acacia dealbata Link,Acacia,0.043,230,Herbertia lahue (Molina) Goldblatt,Herbertia,0.0285,900,0.2287,0.0653,Lamium,Lupinus,False,TIER_4_LOW
roi_0239,DSC_8638.JPG,Tradescantia zebrina Bosse,Tradescantia,0.2213,561,Lamium purpureum L.,Lamium,0.1046,84,Tradescantia spathacea Sw.,Tradescantia,0.0974,272,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.0661,875,Daucus carota L.,Daucus,0.053,204,0.2213,0.1167,Tradescantia,Lamium,False,TIER_4_LOW
roi_0240,DSC_8638.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.0599,4,Entada gigas (L.) Fawc. & Rendle,Entada,0.0588,716,Tradescantia zebrina Bosse,Tradescantia,0.0462,561,Elodea canadensis Michx.,Elodea,0.0308,160,Perovskia atriplicifolia Benth.,Perovskia,0.0219,576,0.0599,0.0011,Cirsium,Entada,False,TIER_5_UNRELIABLE
roi_0242,DSC_8638.JPG,Anemone pulsatilla L.,Anemone,0.3726,487,Nymphaea alba L.,Nymphaea,0.3575,126,Nymphaea candida C.Presl,Nymphaea,0.1118,452,Anemone patens L.,Anemone,0.0519,850,Anemone vernalis L.,Anemone,0.0483,492,0.3726,0.0151,Anemone,Nymphaea,False,TIER_4_LOW
roi_0244,DSC_8639.JPG,Sedum acre L.,Sedum,0.5369,46,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.1212,396,Trifolium campestre Schreb.,Trifolium,0.09,100,Tetraclinis articulata (Vahl) Mast.,Tetraclinis,0.0508,581,Daucus carota L.,Daucus,0.0247,204,0.5369,0.4157,Sedum,Erucastrum,False,TIER_3_MODERATE
roi_0245,DSC_8639.JPG,Trifolium campestre Schreb.,Trifolium,0.4208,100,Sedum acre L.,Sedum,0.2366,46,Trifolium dubium Sibth.,Trifolium,0.1226,223,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0145,396,Barbarea vulgaris R.Br.,Barbarea,0.0092,598,0.4208,0.1842,Trifolium,Sedum,False,TIER_3_MODERATE
roi_0246,DSC_8639.JPG,Papaver alpinum L.,Papaver,0.7414,475,Anemone vernalis L.,Anemone,0.115,492,Papaver croceum Ledeb.,Papaver,0.0369,476,Trifolium badium Schreb.,Trifolium,0.0218,549,Trifolium campestre Schreb.,Trifolium,0.0194,100,0.7414,0.6264,Papaver,Anemone,False,TIER_2_GOOD
roi_0249,DSC_8639.JPG,Lamium purpureum L.,Lamium,0.182,84,Tradescantia zebrina Bosse,Tradescantia,0.1305,561,Lamium maculatum (L.) L.,Lamium,0.0833,428,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0717,537,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.0509,875,0.182,0.0514999999999999,Lamium,Tradescantia,False,TIER_5_UNRELIABLE
roi_0251,DSC_8639.JPG,Nymphaea alba L.,Nymphaea,0.4699,126,Anemone pulsatilla L.,Anemone,0.2034,487,Nymphaea candida C.Presl,Nymphaea,0.1494,452,Anemone halleri All.,Anemone,0.0363,480,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0329,527,0.4699,0.2664999999999999,Nymphaea,Anemone,False,TIER_3_MODERATE
roi_0252,DSC_8639.JPG,Lamium amplexicaule L.,Lamium,0.3634,16,Lamium hybridum Vill.,Lamium,0.3025,83,Lamium maculatum (L.) L.,Lamium,0.1624,428,Lamium purpureum L.,Lamium,0.1502,84,Lamium garganicum L.,Lamium,0.0045,82,0.3634,0.0609,Lamium,Lamium,True,TIER_4_LOW
roi_0253,DSC_8641.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.6311,537,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0483,305,Anemone ranunculoides L.,Anemone,0.0255,532,Barbarea rupicola Moris,Barbarea,0.0187,597,Cymbalaria aequitriloba (Viv.) A.Chev.,Cymbalaria,0.0183,372,0.6311,0.5828,Cymbalaria,Mecardonia,False,TIER_2_GOOD
roi_0254,DSC_8642.JPG,Fragaria vesca L.,Fragaria,0.4485,238,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.1435,443,Dryas octopetala L.,Dryas,0.0586,381,Sedum dasyphyllum L.,Sedum,0.05,54,Melampodium leucanthum Torr. & A. Gray,Melampodium,0.0464,913,0.4485,0.305,Fragaria,Moehringia,False,TIER_3_MODERATE
roi_0255,DSC_8642.JPG,Limnanthes douglasii R.Br.,Limnanthes,0.3662,433,Sedum dasyphyllum L.,Sedum,0.2205,54,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.1963,443,Limnanthes douglasii R. Br.,Limnanthes,0.143,836,Fragaria moschata Weston,Fragaria,0.0227,399,0.3662,0.1457,Limnanthes,Sedum,False,TIER_4_LOW
roi_0256,DSC_8642.JPG,Anemone narcissiflora L.,Anemone,0.1314,531,Sedum dasyphyllum L.,Sedum,0.1259,54,Limnanthes douglasii R. Br.,Limnanthes,0.0926,836,Limnanthes douglasii R.Br.,Limnanthes,0.0743,433,Fragaria moschata Weston,Fragaria,0.065,399,0.1314,0.0054999999999999,Anemone,Sedum,False,TIER_5_UNRELIABLE
roi_0257,DSC_8642.JPG,Fragaria vesca L.,Fragaria,0.542,238,Limnanthes douglasii R.Br.,Limnanthes,0.1795,433,Fragaria moschata Weston,Fragaria,0.1757,399,Limnanthes douglasii R. Br.,Limnanthes,0.0213,836,Sedum dasyphyllum L.,Sedum,0.0169,54,0.542,0.3625,Fragaria,Limnanthes,False,TIER_3_MODERATE
roi_0258,DSC_8643.JPG,Sedum villosum L.,Sedum,0.1705,180,Anemone blanda Schott & Kotschy,Anemone,0.0691,567,Dorotheanthus bellidiformis (Burm.f.) N.E.Br.,Dorotheanthus,0.0685,380,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0617,1056,Sedum palmeri S.Watson,Sedum,0.0573,559,0.1705,0.1014,Sedum,Anemone,False,TIER_5_UNRELIABLE
roi_0259,DSC_8644.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.5011,537,Aristea ecklonii Baker,Aristea,0.0923,310,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0894,30,Mertensia paniculata (Aiton) G. Don,Mertensia,0.034,765,Hypericum australe Ten.,Hypericum,0.0339,69,0.5011,0.4088,Cymbalaria,Aristea,False,TIER_3_MODERATE
roi_0262,DSC_8644.JPG,Anemone halleri All.,Anemone,0.4742,480,Anemone pulsatilla L.,Anemone,0.1119,487,Anemone blanda Schott & Kotschy,Anemone,0.1054,567,Anemone patens L.,Anemone,0.0645,850,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0489,527,0.4742,0.3623,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0264,DSC_8645.JPG,Lavandula latifolia Medik.,Lavandula,0.2786,432,Lavandula multifida L.,Lavandula,0.2598,87,Mertensia virginica (L.) Pers. ex Link,Mertensia,0.1659,766,Perovskia atriplicifolia Benth.,Perovskia,0.0893,576,Lavandula canariensis Mill.,Lavandula,0.039,85,0.2786,0.0188,Lavandula,Lavandula,True,TIER_4_LOW
roi_0275,DSC_8648.JPG,Barbarea vulgaris R.Br.,Barbarea,0.1686,598,Barbarea orthoceras Ledeb.,Barbarea,0.0446,789,Acacia dealbata Link,Acacia,0.0429,230,Freesia refracta (Jacq.) Klatt,Freesia,0.039,189,Dendrobium thyrsiflorum B.S.Williams,Dendrobium,0.0318,1041,0.1686,0.124,Barbarea,Barbarea,True,TIER_5_UNRELIABLE
roi_0277,DSC_8650.JPG,Daucus carota L.,Daucus,0.3638,204,Phalaris minor Retz.,Phalaris,0.1772,214,Meum athamanticum Jacq.,Meum,0.1203,146,Phalaris aquatica L.,Phalaris,0.0506,211,Daucus pusillus Michx.,Daucus,0.0284,738,0.3638,0.1866,Daucus,Phalaris,False,TIER_4_LOW
roi_0278,DSC_8650.JPG,Anemone alpina L.,Anemone,0.5083,471,Ophrys fusca Link,Ophrys,0.1678,164,Hyoscyamus albus L.,Hyoscyamus,0.1088,138,Adonis pyrenaica DC.,Adonis,0.027,595,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.0224,551,0.5083,0.3404999999999999,Anemone,Ophrys,False,TIER_3_MODERATE
roi_0279,DSC_8650.JPG,Hyoscyamus albus L.,Hyoscyamus,0.465,138,Lamium galeobdolon (L.) L.,Lamium,0.1548,172,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.0653,956,Ophrys lutea Cav.,Ophrys,0.0468,165,Anemone alpina L.,Anemone,0.0349,471,0.465,0.3102,Hyoscyamus,Lamium,False,TIER_3_MODERATE
roi_0280,DSC_8650.JPG,Lupinus arboreus Sims,Lupinus,0.1252,435,Lamium galeobdolon (L.) L.,Lamium,0.0765,172,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0676,396,Hyoscyamus albus L.,Hyoscyamus,0.0674,138,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.0383,956,0.1252,0.0487,Lupinus,Lamium,False,TIER_5_UNRELIABLE
roi_0281,DSC_8650.JPG,Anemone alpina L.,Anemone,0.9746,471,Diatelia tuberaria (L.) Demoly,Diatelia,0.0085,190,Papaver alpinum L.,Papaver,0.006,475,Anemone baldensis L.,Anemone,0.0013,474,Hypericum patulum Thunb.,Hypericum,0.0012,572,0.9746,0.9661,Anemone,Diatelia,False,TIER_1_HIGH
roi_0283,DSC_8651.JPG,Hyoscyamus albus L.,Hyoscyamus,0.7498,138,Lupinus arboreus Sims,Lupinus,0.0421,435,Ophrys fusca Link,Ophrys,0.0361,164,Erycina pusilla (L.) N.H.Williams & M.W.Chase,Erycina,0.0339,1043,Anemone alpina L.,Anemone,0.033,471,0.7498,0.7077,Hyoscyamus,Lupinus,False,TIER_2_GOOD
roi_0285,DSC_8651.JPG,Hyoscyamus albus L.,Hyoscyamus,0.9876,138,Anemone alpina L.,Anemone,0.0038,471,Daphne gnidium L.,Daphne,0.0021,140,Diatelia tuberaria (L.) Demoly,Diatelia,0.0018,190,Cucurbita maxima Duchesne,Cucurbita,0.001,371,0.9876,0.9838,Hyoscyamus,Anemone,False,TIER_1_HIGH
roi_0286,DSC_8651.JPG,Sedum acre L.,Sedum,0.2436,46,Elodea canadensis Michx.,Elodea,0.0365,160,Thesium humifusum DC.,Thesium,0.034,182,Lupinus angustifolius L.,Lupinus,0.0302,218,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.024,396,0.2436,0.2071,Sedum,Elodea,False,TIER_4_LOW
roi_0288,DSC_8651.JPG,Anemone alpina L.,Anemone,0.9871,471,Anemone baldensis L.,Anemone,0.0104,474,Dryas octopetala L.,Dryas,0.0015,381,Anemone nemorosa L.,Anemone,0.0003,486,Papaver alpinum L.,Papaver,0.0002,475,0.9871,0.9767,Anemone,Anemone,True,TIER_1_HIGH
roi_0289,DSC_8652.JPG,Anemone alpina L.,Anemone,0.8905,471,Hyoscyamus albus L.,Hyoscyamus,0.0321,138,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.012,551,Adonis pyrenaica DC.,Adonis,0.0079,595,Anemone baldensis L.,Anemone,0.0075,474,0.8905,0.8583999999999999,Anemone,Hyoscyamus,False,TIER_1_HIGH
roi_0290,DSC_8652.JPG,Sedum acre L.,Sedum,0.0917,46,Thesium humifusum DC.,Thesium,0.0765,182,Stoebe passerinoides (Lam.) Willd.,Stoebe,0.0685,684,Elodea canadensis Michx.,Elodea,0.0612,160,Daphne gnidium L.,Daphne,0.0494,140,0.0917,0.0152,Sedum,Thesium,False,TIER_5_UNRELIABLE
roi_0291,DSC_8652.JPG,Lamium galeobdolon (L.) L.,Lamium,0.3481,172,Hyoscyamus albus L.,Hyoscyamus,0.2507,138,Daphne gnidium L.,Daphne,0.092,140,Sedum acre L.,Sedum,0.0217,46,Ophrys lutea Cav.,Ophrys,0.0159,165,0.3481,0.0974,Lamium,Hyoscyamus,False,TIER_4_LOW
roi_0292,DSC_8652.JPG,Hyoscyamus albus L.,Hyoscyamus,0.9151,138,Diatelia tuberaria (L.) Demoly,Diatelia,0.0114,190,Anemone alpina L.,Anemone,0.008,471,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.0053,956,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0048,537,0.9151,0.9037,Hyoscyamus,Diatelia,False,TIER_1_HIGH
roi_0293,DSC_8652.JPG,Mussaenda arcuata Poir.,Mussaenda,0.0445,668,Acalypha integrifolia Willd.,Acalypha,0.0329,682,Phalaris minor Retz.,Phalaris,0.0188,214,Trifolium dubium Sibth.,Trifolium,0.0167,223,Petiveria alliacea L.,Petiveria,0.0147,297,0.0445,0.0116,Mussaenda,Acalypha,False,TIER_5_UNRELIABLE
roi_0294,DSC_8654.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.7154,271,Peperomia magnoliifolia (Jacq.) A.Dietr.,Peperomia,0.0191,625,Thesium humifusum DC.,Thesium,0.0162,182,Sedum acre L.,Sedum,0.0139,46,Moehringia trinervia (L.) Clairv.,Moehringia,0.012,34,0.7154,0.6963,Trachelospermum,Peperomia,False,TIER_2_GOOD
roi_0295,DSC_8654.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.5587,271,Hyoscyamus albus L.,Hyoscyamus,0.1522,138,Punica granatum L.,Punica,0.0387,122,Daphne gnidium L.,Daphne,0.0261,140,Hyoscyamus niger L.,Hyoscyamus,0.0173,139,0.5587,0.4065,Trachelospermum,Hyoscyamus,False,TIER_3_MODERATE
roi_0296,DSC_8654.JPG,Trifolium dubium Sibth.,Trifolium,0.0821,223,Trifolium repens L.,Trifolium,0.0467,226,Thesium humifusum DC.,Thesium,0.0401,182,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0353,396,Sedum acre L.,Sedum,0.0334,46,0.0821,0.0354,Trifolium,Trifolium,True,TIER_5_UNRELIABLE
roi_0297,DSC_8654.JPG,Elodea canadensis Michx.,Elodea,0.0773,160,Thesium humifusum DC.,Thesium,0.0563,182,Melilotus altissimus Thuill.,Melilotus,0.0507,438,Sedum acre L.,Sedum,0.0461,46,Moehringia trinervia (L.) Clairv.,Moehringia,0.0289,34,0.0773,0.0209999999999999,Elodea,Thesium,False,TIER_5_UNRELIABLE
roi_0298,DSC_8654.JPG,Lupinus arboreus Sims,Lupinus,0.3105,435,Hyoscyamus albus L.,Hyoscyamus,0.0983,138,Ophrys lutea Cav.,Ophrys,0.0982,165,Lupinus angustifolius L.,Lupinus,0.0458,218,Crotalaria chrysochlora Baker f. ex Harms,Crotalaria,0.0299,257,0.3105,0.2122,Lupinus,Hyoscyamus,False,TIER_4_LOW
roi_0300,DSC_8654.JPG,Hyoscyamus albus L.,Hyoscyamus,0.6841,138,Lamium galeobdolon (L.) L.,Lamium,0.0391,172,Daphne gnidium L.,Daphne,0.0353,140,Lupinus arboreus Sims,Lupinus,0.0202,435,Asystasia gangetica (L.) T. Anderson,Asystasia,0.0115,21,0.6841,0.645,Hyoscyamus,Lamium,False,TIER_2_GOOD
roi_0303,DSC_8657.JPG,Anemone pulsatilla L.,Anemone,0.3307,487,Dryas octopetala L.,Dryas,0.249,381,Anemone vernalis L.,Anemone,0.103,492,Anemone alpina L.,Anemone,0.0678,471,Anemone halleri All.,Anemone,0.0314,480,0.3307,0.0817,Anemone,Dryas,False,TIER_4_LOW
roi_0304,DSC_8658.JPG,Anemone pulsatilla L.,Anemone,0.1542,487,Lamium album L.,Lamium,0.102,427,Lavandula angustifolia Mill.,Lavandula,0.0695,173,Lavandula latifolia Medik.,Lavandula,0.0414,432,Carthamus lanatus L.,Carthamus,0.0381,38,0.1542,0.0522,Anemone,Lamium,False,TIER_5_UNRELIABLE
roi_0305,DSC_8658.JPG,Anemone pulsatilla L.,Anemone,0.4355,487,Anemone patens L.,Anemone,0.1839,850,Anemone halleri All.,Anemone,0.1048,480,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0437,30,Perovskia atriplicifolia Benth.,Perovskia,0.0285,576,0.4355,0.2516,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0306,DSC_8661.JPG,Anemone blanda Schott & Kotschy,Anemone,0.9026,567,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.0212,407,Lavandula angustifolia Mill.,Lavandula,0.0195,173,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0091,1056,Lupinus polyphyllus Lindl.,Lupinus,0.0087,263,0.9026,0.8814,Anemone,Hebe,False,TIER_1_HIGH
roi_0307,DSC_8661.JPG,Calendula officinalis L.,Calendula,0.236,35,Lavandula angustifolia Mill.,Lavandula,0.133,173,Anemone blanda Schott & Kotschy,Anemone,0.1268,567,Lupinus polyphyllus Lindl.,Lupinus,0.0387,263,Trifolium alpestre L.,Trifolium,0.0375,520,0.236,0.1029999999999999,Calendula,Lavandula,False,TIER_4_LOW
roi_0308,DSC_8661.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.4079,30,Tradescantia virginiana L.,Tradescantia,0.2852,519,Lavandula angustifolia Mill.,Lavandula,0.0669,173,Tradescantia × andersoniana W.Ludw. & Rohweder,Tradescantia,0.0234,987,Tradescantia ohiensis Raf.,Tradescantia,0.0171,787,0.4079,0.1226999999999999,Lithodora,Tradescantia,False,TIER_3_MODERATE
roi_0309,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.7897,173,Tradescantia virginiana L.,Tradescantia,0.0307,519,Lavandula latifolia Medik.,Lavandula,0.0202,432,Anemone hepatica L.,Anemone,0.0127,481,Dalea purpurea Vent.,Dalea,0.0112,737,0.7897,0.759,Lavandula,Tradescantia,False,TIER_2_GOOD
roi_0310,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.0526,173,Tradescantia virginiana L.,Tradescantia,0.0523,519,Entada gigas (L.) Fawc. & Rendle,Entada,0.0463,716,Lupinus angustifolius L.,Lupinus,0.0405,218,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0387,30,0.0526,0.0003,Lavandula,Tradescantia,False,TIER_5_UNRELIABLE
roi_0311,DSC_8661.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.2758,30,Lavandula angustifolia Mill.,Lavandula,0.1106,173,Tradescantia virginiana L.,Tradescantia,0.0925,519,Lavandula latifolia Medik.,Lavandula,0.0441,432,Lamium amplexicaule L.,Lamium,0.028,16,0.2758,0.1651999999999999,Lithodora,Lavandula,False,TIER_4_LOW
roi_0312,DSC_8711.JPG,Trifolium dubium Sibth.,Trifolium,0.9591,223,Trifolium badium Schreb.,Trifolium,0.0199,549,Trifolium aureum Pollich,Trifolium,0.0045,99,Trifolium campestre Schreb.,Trifolium,0.0038,100,Sedum rupestre L.,Sedum,0.0035,187,0.9591,0.9392,Trifolium,Trifolium,True,TIER_1_HIGH
roi_0313,DSC_8711.JPG,Barbarea vulgaris R.Br.,Barbarea,0.3223,598,Sedum acre L.,Sedum,0.2208,46,Barbarea rupicola Moris,Barbarea,0.1329,597,Sedum spathulifolium Hook.,Sedum,0.1156,782,Sedum kamtschaticum Fisch. & C.A.Mey.,Sedum,0.0393,510,0.3223,0.1014999999999999,Barbarea,Sedum,False,TIER_4_LOW
roi_0314,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.411,100,Trifolium dubium Sibth.,Trifolium,0.2032,223,Calendula arvensis L.,Calendula,0.0974,351,Trifolium badium Schreb.,Trifolium,0.0917,549,Calendula arvensis M.Bieb.,Calendula,0.0317,899,0.411,0.2077999999999999,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0315,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.5038,100,Trifolium badium Schreb.,Trifolium,0.2272,549,Trifolium patens Schreb.,Trifolium,0.0754,111,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.0558,453,Anemone alpina L.,Anemone,0.0216,471,0.5038,0.2766,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0316,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.9082,100,Trifolium dubium Sibth.,Trifolium,0.0414,223,Trifolium badium Schreb.,Trifolium,0.013,549,Trifolium aureum Pollich,Trifolium,0.0119,99,Trifolium patens Schreb.,Trifolium,0.0078,111,0.9082,0.8668,Trifolium,Trifolium,True,TIER_1_HIGH
roi_0317,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.9586,100,Trifolium patens Schreb.,Trifolium,0.0125,111,Trifolium badium Schreb.,Trifolium,0.011,549,Trifolium aureum Pollich,Trifolium,0.0106,99,Trifolium dubium Sibth.,Trifolium,0.002,223,0.9586,0.9461,Trifolium,Trifolium,True,TIER_1_HIGH
roi_0318,DSC_8907.JPG,Alcea rosea L.,Alcea,0.2223,123,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.1517,919,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.1223,398,Pelargonium grandiflorum Willd.,Pelargonium,0.0919,877,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.0592,388,0.2223,0.0706,Alcea,Pelargonium,False,TIER_4_LOW
roi_0319,DSC_8908.JPG,Trifolium subterraneum L.,Trifolium,0.4301,120,Trifolium repens L.,Trifolium,0.1469,226,Trifolium incarnatum L.,Trifolium,0.0344,104,Peperomia verticillata (L.) A.Dietr.,Peperomia,0.0248,1055,Peperomia serpens (Sw.) Loudon,Peperomia,0.0239,629,0.4301,0.2832,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0320,DSC_8908.JPG,Alcea rosea L.,Alcea,0.9975,123,Calycanthus floridus L.,Calycanthus,0.0005,564,Alcea biennis Winterl,Alcea,0.0002,530,Pelargonium grandiflorum Willd.,Pelargonium,0.0002,877,Alcea setosa (Boiss.) Alef.,Alcea,0.0002,582,0.9975,0.997,Alcea,Calycanthus,False,TIER_1_HIGH
roi_0321,DSC_8908.JPG,Daphne cneorum L.,Daphne,0.5441,377,Daphne laureola L.,Daphne,0.1455,141,Daphne mezereum L.,Daphne,0.0484,378,Daphne odora Thunb.,Daphne,0.0456,860,Daphne sericea Vahl,Daphne,0.0181,585,0.5441,0.3986,Daphne,Daphne,True,TIER_3_GENUS_OK
roi_0322,DSC_8908.JPG,Barbarea vulgaris R.Br.,Barbarea,0.8593,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0681,235,Barbarea orthoceras Ledeb.,Barbarea,0.0431,789,Barbarea rupicola Moris,Barbarea,0.0128,597,Tagetes lucida Cav.,Tagetes,0.0105,804,0.8593,0.7911999999999999,Barbarea,Barbarea,True,TIER_1_HIGH
roi_0323,DSC_8908.JPG,Fedia graciliflora Fisch. & C.A.Mey.,Fedia,0.3709,398,Daphne cneorum L.,Daphne,0.0955,377,Fedia cornucopiae (L.) Gaertn.,Fedia,0.0532,150,Barbarea rupicola Moris,Barbarea,0.0366,597,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.0359,388,0.3709,0.2754,Fedia,Daphne,False,TIER_4_LOW
roi_0324,DSC_8908.JPG,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.3075,388,Epipactis microphylla (Ehrh.) Sw.,Epipactis,0.0359,390,Ophrys scolopax Cav.,Ophrys,0.032,166,Daphne laureola L.,Daphne,0.031,141,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys,0.0264,461,0.3075,0.2716,Epipactis,Epipactis,True,TIER_4_LOW
roi_0325,DSC_8909.JPG,Acacia heterophylla (Lam.) Willd.,Acacia,0.1223,670,Sedum acre L.,Sedum,0.1163,46,Acacia mearnsii De Wild.,Acacia,0.0992,232,Acacia dealbata Link,Acacia,0.0897,230,Holodiscus discolor (Pursh) Maxim.,Holodiscus,0.0623,501,0.1223,0.006,Acacia,Sedum,False,TIER_5_UNRELIABLE
roi_0326,DSC_8909.JPG,Narthecium ossifragum (L.) Huds.,Narthecium,0.8781,446,Hypericum perforatum L.,Hypericum,0.0295,11,Meum athamanticum Jacq.,Meum,0.01,146,Smilax aspera L.,Smilax,0.0089,205,Trifolium angustifolium L.,Trifolium,0.0073,97,0.8781,0.8486,Narthecium,Hypericum,False,TIER_1_HIGH
roi_0327,DSC_8909.JPG,Sedum acre L.,Sedum,0.5961,46,Empetrum nigrum L.,Empetrum,0.1137,387,Sedum album L.,Sedum,0.071,47,Sedum sexangulare L.,Sedum,0.0385,513,Nothofagus dombeyi (Mirb.) Oerst.,Nothofagus,0.0197,1035,0.5961,0.4823999999999999,Sedum,Empetrum,False,TIER_3_MODERATE
roi_0328,DSC_8910.JPG,Sedum acre L.,Sedum,0.6328,46,Sedum album L.,Sedum,0.1518,47,Honckenya peploides (L.) Ehrh.,Honckenya,0.0393,540,Empetrum nigrum L.,Empetrum,0.0373,387,Sedum sexangulare L.,Sedum,0.0288,513,0.6328,0.481,Sedum,Sedum,True,TIER_2_GOOD
