roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0227,DSC_8637.JPG,Papaver alpinum L.,Papaver,0.6229,475,Anemone alpina L.,Anemone,0.0388,471,Cirsium eriophorum (L.) Scop.,Cirsium,0.0164,360,Anemone halleri All.,Anemone,0.0157,480,Papaver croceum Ledeb.,Papaver,0.0155,476,0.6229,0.5841000000000001,Papaver,Anemone,False,TIER_2_GOOD
roi_0230,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.8436,487,Anemone vernalis L.,Anemone,0.0803,492,Anemone halleri All.,Anemone,0.0614,480,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0065,527,Anemone montana Hoppe,Anemone,0.0031,485,0.8436,0.7633,Anemone,Anemone,True,TIER_1_HIGH
roi_0231,DSC_8637.JPG,Lamium maculatum (L.) L.,Lamium,0.4742,428,Anemone pulsatilla L.,Anemone,0.4096,487,Lamium purpureum L.,Lamium,0.0258,84,Lamium garganicum L.,Lamium,0.0157,82,Anemone halleri All.,Anemone,0.0135,480,0.4742,0.0645999999999999,Lamium,Anemone,False,TIER_3_MODERATE
roi_0232,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.3938,487,Trifolium alpinum L.,Trifolium,0.1279,521,Freesia refracta (Jacq.) Klatt,Freesia,0.1136,189,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.1134,551,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0938,550,0.3938,0.2658999999999999,Anemone,Trifolium,False,TIER_4_LOW
roi_0233,DSC_8637.JPG,Trifolium alpinum L.,Trifolium,0.4713,521,Freesia refracta (Jacq.) Klatt,Freesia,0.2065,189,Dierama pulcherrimum (Hook.f.) Baker,Dierama,0.1265,421,Lavandula stoechas L.,Lavandula,0.0389,88,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0317,550,0.4713,0.2648,Trifolium,Freesia,False,TIER_3_MODERATE
roi_0235,DSC_8638.JPG,Neolamarckia cadamba (Roxb.) Bosser,Neolamarckia,0.1898,721,Papaver alpinum L.,Papaver,0.1338,475,Anemone alpina L.,Anemone,0.1005,471,Anemone vernalis L.,Anemone,0.0856,492,Kniphofia linearifolia Baker,Kniphofia,0.0642,323,0.1898,0.0559999999999999,Neolamarckia,Papaver,False,TIER_5_UNRELIABLE
roi_0236,DSC_8638.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.9237,686,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.0459,191,Tradescantia zebrina Bosse,Tradescantia,0.0132,561,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.0034,875,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.003,537,0.9237,0.8777999999999999,Tradescantia,Tradescantia,True,TIER_1_HIGH
roi_0237,DSC_8638.JPG,Anemone vernalis L.,Anemone,0.6456,492,Anemone nemorosa L.,Anemone,0.1405,486,Anemone pulsatilla L.,Anemone,0.0944,487,Papaver alpinum L.,Papaver,0.0698,475,Anemone halleri All.,Anemone,0.0166,480,0.6456,0.5050999999999999,Anemone,Anemone,True,TIER_2_GOOD
roi_0238,DSC_8638.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.525,537,Cucurbita foetidissima Kunth,Cucurbita,0.0787,820,Cucurbita maxima Duchesne,Cucurbita,0.0432,371,Cucurbita moschata Duchesne,Cucurbita,0.0293,584,Crotalaria juncea L.,Crotalaria,0.0271,217,0.525,0.4463,Cymbalaria,Cucurbita,False,TIER_3_MODERATE
roi_0239,DSC_8638.JPG,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.11,875,Daucus carota L.,Daucus,0.0715,204,Anemone pulsatilla L.,Anemone,0.0468,487,Tradescantia zebrina Bosse,Tradescantia,0.0453,561,Entada gigas (L.) Fawc. & Rendle,Entada,0.0415,716,0.11,0.0385,Tradescantia,Daucus,False,TIER_5_UNRELIABLE
roi_0240,DSC_8638.JPG,Entada gigas (L.) Fawc. & Rendle,Entada,0.2884,716,Cucurbita moschata Duchesne,Cucurbita,0.1345,584,Punica granatum L.,Punica,0.0909,122,Cucurbita maxima Duchesne,Cucurbita,0.0559,371,Lavandula angustifolia Mill.,Lavandula,0.043,173,0.2884,0.1538999999999999,Entada,Cucurbita,False,TIER_4_LOW
roi_0242,DSC_8638.JPG,Anemone pulsatilla L.,Anemone,0.9286,487,Anemone halleri All.,Anemone,0.0528,480,Anemone vernalis L.,Anemone,0.0051,492,Anemone montana Hoppe,Anemone,0.0032,485,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0018,527,0.9286,0.8758,Anemone,Anemone,True,TIER_1_HIGH
roi_0244,DSC_8639.JPG,Sedum acre L.,Sedum,0.5742,46,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0897,396,Daucus carota L.,Daucus,0.0561,204,Cucurbita moschata Duchesne,Cucurbita,0.0289,584,Elodea canadensis Michx.,Elodea,0.0263,160,0.5742,0.4845,Sedum,Erucastrum,False,TIER_3_MODERATE
roi_0245,DSC_8639.JPG,Sedum acre L.,Sedum,0.3117,46,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.2249,396,Schkuhria pinnata (Lam.) Thell.,Schkuhria,0.0607,288,Lupinus arboreus Sims,Lupinus,0.0313,435,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0265,537,0.3117,0.0867999999999999,Sedum,Erucastrum,False,TIER_4_LOW
roi_0249,DSC_8639.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.3177,686,Anemone pulsatilla L.,Anemone,0.1518,487,Tradescantia zebrina Bosse,Tradescantia,0.1138,561,Lamium purpureum L.,Lamium,0.0784,84,Lupinus angustifolius L.,Lupinus,0.0522,218,0.3177,0.1659,Tradescantia,Anemone,False,TIER_4_LOW
roi_0251,DSC_8639.JPG,Anemone pulsatilla L.,Anemone,0.7814,487,Anemone halleri All.,Anemone,0.1809,480,Anemone vernalis L.,Anemone,0.0194,492,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0041,550,Anemone rubra Lam.,Anemone,0.0025,488,0.7814,0.6005,Anemone,Anemone,True,TIER_2_GOOD
roi_0252,DSC_8639.JPG,Lamium amplexicaule L.,Lamium,0.4613,16,Lamium purpureum L.,Lamium,0.168,84,Lamium maculatum (L.) L.,Lamium,0.1298,428,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0905,686,Lamium hybridum Vill.,Lamium,0.0627,83,0.4613,0.2933,Lamium,Lamium,True,TIER_3_GENUS_OK
roi_0253,DSC_8641.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.3751,537,Mecardonia procumbens (Mill.) Small,Mecardonia,0.1756,305,Diatelia tuberaria (L.) Demoly,Diatelia,0.1421,190,Tagetes tenuifolia Cav.,Tagetes,0.0508,341,Fragaria vesca L.,Fragaria,0.0264,238,0.3751,0.1994999999999999,Cymbalaria,Mecardonia,False,TIER_4_LOW
roi_0254,DSC_8642.JPG,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.167,443,Fragaria vesca L.,Fragaria,0.0899,238,Dryas octopetala L.,Dryas,0.0805,381,Sedum dasyphyllum L.,Sedum,0.0457,54,Limnanthes douglasii R.Br.,Limnanthes,0.0376,433,0.167,0.0771,Moehringia,Fragaria,False,TIER_5_UNRELIABLE
roi_0255,DSC_8642.JPG,Papaver alpinum L.,Papaver,0.1645,475,Limnanthes douglasii R.Br.,Limnanthes,0.1076,433,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.1031,443,Vaccaria hispanica (Mill.) Rauschert,Vaccaria,0.103,32,Papaver nudicaule L.,Papaver,0.0869,774,0.1645,0.0569,Papaver,Limnanthes,False,TIER_5_UNRELIABLE
roi_0256,DSC_8642.JPG,Papaver alpinum L.,Papaver,0.2555,475,Sedum dasyphyllum L.,Sedum,0.1179,54,Sagittaria latifolia Willd.,Sagittaria,0.0839,503,Limnanthes douglasii R.Br.,Limnanthes,0.0518,433,Papaver nudicaule L.,Papaver,0.0365,774,0.2555,0.1376,Papaver,Sedum,False,TIER_4_LOW
roi_0257,DSC_8642.JPG,Fragaria vesca L.,Fragaria,0.2476,238,Sedum dasyphyllum L.,Sedum,0.1946,54,Asystasia gangetica (L.) T.Anderson,Asystasia,0.1123,643,Limnanthes douglasii R.Br.,Limnanthes,0.067,433,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.0524,402,0.2476,0.0529999999999999,Fragaria,Sedum,False,TIER_4_LOW
roi_0258,DSC_8643.JPG,Sedum villosum L.,Sedum,0.1762,180,Othonna capensis L.H.Bailey,Othonna,0.0881,995,Anemone pulsatilla L.,Anemone,0.0761,487,Anemone vitifolia Buch.-Ham. ex DC.,Anemone,0.068,528,Spergularia rubra (L.) J. Presl & C. Presl,Spergularia,0.0586,33,0.1762,0.0881,Sedum,Othonna,False,TIER_5_UNRELIABLE
roi_0259,DSC_8644.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.9155,537,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0429,30,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0109,527,Anemone halleri All.,Anemone,0.0076,480,Anemone pulsatilla L.,Anemone,0.0071,487,0.9155,0.8725999999999999,Cymbalaria,Lithodora,False,TIER_1_HIGH
roi_0262,DSC_8644.JPG,Anemone halleri All.,Anemone,0.4911,480,Anemone pulsatilla L.,Anemone,0.4539,487,Anemone vernalis L.,Anemone,0.021,492,Anemone alpina L.,Anemone,0.0164,471,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0046,527,0.4911,0.0371999999999999,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0264,DSC_8645.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.3321,30,Anemone hepatica L.,Anemone,0.2136,481,Mertensia virginica (L.) Pers. ex Link,Mertensia,0.1516,766,Lupinus angustifolius L.,Lupinus,0.0788,218,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0418,537,0.3321,0.1185,Lithodora,Anemone,False,TIER_4_LOW
roi_0267,DSC_8646.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.4636,537,Anemone pulsatilla L.,Anemone,0.256,487,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1251,30,Lupinus angustifolius L.,Lupinus,0.0477,218,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.027,527,0.4636,0.2076,Cymbalaria,Anemone,False,TIER_3_MODERATE
roi_0268,DSC_8646.JPG,Lupinus angustifolius L.,Lupinus,0.3975,218,Lithodora fruticosa (L.) Griseb.,Lithodora,0.2001,30,Anemone hepatica L.,Anemone,0.0984,481,Mertensia virginica (L.) Pers. ex Link,Mertensia,0.0715,766,Lupinus bicolor Lindl.,Lupinus,0.0323,759,0.3975,0.1974,Lupinus,Lithodora,False,TIER_4_LOW
roi_0271,DSC_8647.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.4801,537,Lithodora fruticosa (L.) Griseb.,Lithodora,0.2672,30,Lupinus angustifolius L.,Lupinus,0.0447,218,Anemone pulsatilla L.,Anemone,0.0436,487,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0335,527,0.4801,0.2129,Cymbalaria,Lithodora,False,TIER_3_MODERATE
roi_0275,DSC_8648.JPG,Sedum rupestre L.,Sedum,0.5355,187,Sedum montanum Perrier & Songeon,Sedum,0.1388,548,Barbarea vulgaris R.Br.,Barbarea,0.0528,598,Sedum ochroleucum Chaix,Sedum,0.0217,512,Sedum amplexicaule DC.,Sedum,0.0164,48,0.5355,0.3966999999999999,Sedum,Sedum,True,TIER_3_GENUS_OK
roi_0277,DSC_8650.JPG,Daucus carota L.,Daucus,0.906,204,Lamium galeobdolon (L.) L.,Lamium,0.0093,172,Chaerophyllum bulbosum L.,Chaerophyllum,0.008,534,Chaerophyllum hirsutum L.,Chaerophyllum,0.0058,355,Sedum sediforme (Jacq.) Pau,Sedum,0.0049,60,0.906,0.8967,Daucus,Lamium,False,TIER_1_HIGH
roi_0278,DSC_8650.JPG,Anemone alpina L.,Anemone,0.8009,471,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0747,463,Ophrys fusca Link,Ophrys,0.0241,164,Anemone pulsatilla L.,Anemone,0.0179,487,Anemone baldensis L.,Anemone,0.0137,474,0.8009,0.7262,Anemone,Ophrys,False,TIER_1_HIGH
roi_0279,DSC_8650.JPG,Hyoscyamus albus L.,Hyoscyamus,0.7972,138,Lamium galeobdolon (L.) L.,Lamium,0.1081,172,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0409,463,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.0059,956,Ophrys fusca Link,Ophrys,0.0045,164,0.7972,0.6891,Hyoscyamus,Lamium,False,TIER_2_GOOD
roi_0280,DSC_8650.JPG,Lupinus arboreus Sims,Lupinus,0.2321,435,Hypericum calycinum L.,Hypericum,0.112,413,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.1106,956,Cucurbita maxima Duchesne,Cucurbita,0.0739,371,Crotalaria juncea L.,Crotalaria,0.0692,217,0.2321,0.1201,Lupinus,Hypericum,False,TIER_4_LOW
roi_0281,DSC_8650.JPG,Anemone alpina L.,Anemone,0.9967,471,Anemone baldensis L.,Anemone,0.0015,474,Anemone ranunculoides L.,Anemone,0.0007,532,Dryas octopetala L.,Dryas,0.0003,381,Diatelia tuberaria (L.) Demoly,Diatelia,0.0002,190,0.9967,0.9952,Anemone,Anemone,True,TIER_1_HIGH
roi_0283,DSC_8651.JPG,Anemone alpina L.,Anemone,0.4097,471,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.2278,463,Lamium galeobdolon (L.) L.,Lamium,0.0932,172,Ophrys fusca Link,Ophrys,0.0416,164,Hyoscyamus albus L.,Hyoscyamus,0.0398,138,0.4097,0.1819,Anemone,Ophrys,False,TIER_3_MODERATE
roi_0285,DSC_8651.JPG,Anemone alpina L.,Anemone,0.4586,471,Anemone vernalis L.,Anemone,0.2962,492,Anemone halleri All.,Anemone,0.1029,480,Hyoscyamus albus L.,Hyoscyamus,0.0296,138,Anemone sylvestris L.,Anemone,0.0235,490,0.4586,0.1624,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0286,DSC_8651.JPG,Cucurbita moschata Duchesne,Cucurbita,0.1455,584,Sedum acre L.,Sedum,0.1404,46,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.0984,271,Cucurbita foetidissima Kunth,Cucurbita,0.0815,820,Crotalaria juncea L.,Crotalaria,0.0488,217,0.1455,0.0050999999999999,Cucurbita,Sedum,False,TIER_5_UNRELIABLE
roi_0288,DSC_8651.JPG,Anemone alpina L.,Anemone,0.6779,471,Papaver alpinum L.,Papaver,0.257,475,Anemone ranunculoides L.,Anemone,0.0284,532,Anemone baldensis L.,Anemone,0.0147,474,Anemone vernalis L.,Anemone,0.0061,492,0.6779,0.4208999999999999,Anemone,Papaver,False,TIER_2_GOOD
roi_0289,DSC_8652.JPG,Anemone alpina L.,Anemone,0.9852,471,Anemone pulsatilla L.,Anemone,0.0032,487,Lamium galeobdolon (L.) L.,Lamium,0.0027,172,Anemone baldensis L.,Anemone,0.0025,474,Anemone montana Hoppe,Anemone,0.0022,485,0.9852,0.982,Anemone,Anemone,True,TIER_1_HIGH
roi_0290,DSC_8652.JPG,Sedum acre L.,Sedum,0.6152,46,Lactuca viminea (L.) J.Presl & C.Presl,Lactuca,0.0351,426,Sedum sexangulare L.,Sedum,0.0272,513,Lupinus angustifolius L.,Lupinus,0.0178,218,Mussaenda arcuata Poir.,Mussaenda,0.0166,668,0.6152,0.5801,Sedum,Lactuca,False,TIER_2_GOOD
roi_0291,DSC_8652.JPG,Lamium galeobdolon (L.) L.,Lamium,0.8875,172,Crotalaria incana L.,Crotalaria,0.0114,647,Crotalaria retusa L.,Crotalaria,0.0099,624,Liriodendron tulipifera L.,Liriodendron,0.0081,434,Trimezia martinicensis (Jacq.) Herb.,Trimezia,0.0081,687,0.8875,0.8761,Lamium,Crotalaria,False,TIER_1_HIGH
roi_0292,DSC_8652.JPG,Cucurbita maxima Duchesne,Cucurbita,0.7399,371,Cucurbita moschata Duchesne,Cucurbita,0.1106,584,Cucurbita pepo L.,Cucurbita,0.047,313,Cucurbita foetidissima Kunth,Cucurbita,0.0457,820,Crotalaria juncea L.,Crotalaria,0.0086,217,0.7399,0.6293,Cucurbita,Cucurbita,True,TIER_2_GOOD
roi_0293,DSC_8652.JPG,Trifolium dubium Sibth.,Trifolium,0.2136,223,Lactuca muralis (L.) Gaertn.,Lactuca,0.0354,42,Daucus carota L.,Daucus,0.0322,204,Punica granatum L.,Punica,0.0316,122,Lapsana communis L.,Lapsana,0.0304,245,0.2136,0.1782,Trifolium,Lactuca,False,TIER_4_LOW
roi_0294,DSC_8654.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.3287,271,Lactuca sativa L.,Lactuca,0.1327,247,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.0559,956,Lupinus luteus L.,Lupinus,0.0496,219,Cryptostegia madagascariensis Bojer ex Decne.,Cryptostegia,0.0324,640,0.3287,0.1959999999999999,Trachelospermum,Lactuca,False,TIER_4_LOW
roi_0295,DSC_8654.JPG,Anemone alpina L.,Anemone,0.5007,471,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.118,271,Barringtonia asiatica (L.) Kurz,Barringtonia,0.0699,318,Hyoscyamus albus L.,Hyoscyamus,0.0395,138,Cryptostegia madagascariensis Bojer ex Decne.,Cryptostegia,0.0202,640,0.5007,0.3827,Anemone,Trachelospermum,False,TIER_3_MODERATE
roi_0296,DSC_8654.JPG,Sedum acre L.,Sedum,0.2706,46,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.1813,396,Schkuhria pinnata (Lam.) Thell.,Schkuhria,0.0977,288,Trifolium dubium Sibth.,Trifolium,0.0708,223,Cucurbita moschata Duchesne,Cucurbita,0.0603,584,0.2706,0.0893,Sedum,Erucastrum,False,TIER_4_LOW
roi_0297,DSC_8654.JPG,Sedum acre L.,Sedum,0.1502,46,Lactuca sativa L.,Lactuca,0.0877,247,Lactuca viminea (L.) J.Presl & C.Presl,Lactuca,0.0876,426,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.0448,271,Pyracantha coccinea M.Roem.,Pyracantha,0.0398,499,0.1502,0.0625,Sedum,Lactuca,False,TIER_5_UNRELIABLE
roi_0298,DSC_8654.JPG,Lupinus arboreus Sims,Lupinus,0.2445,435,Crotalaria juncea L.,Crotalaria,0.113,217,Cucurbita foetidissima Kunth,Cucurbita,0.0693,820,Lupinus angustifolius L.,Lupinus,0.0649,218,Cucurbita maxima Duchesne,Cucurbita,0.051,371,0.2445,0.1315,Lupinus,Crotalaria,False,TIER_4_LOW
roi_0300,DSC_8654.JPG,Lamium galeobdolon (L.) L.,Lamium,0.8766,172,Anemone halleri All.,Anemone,0.0314,480,Hyoscyamus albus L.,Hyoscyamus,0.0186,138,Anemone alpina L.,Anemone,0.0102,471,Anemone vernalis L.,Anemone,0.009,492,0.8766,0.8452000000000001,Lamium,Anemone,False,TIER_1_HIGH
roi_0301,DSC_8654.JPG,Lupinus arboreus Sims,Lupinus,0.1773,435,Cucurbita moschata Duchesne,Cucurbita,0.1697,584,Cucurbita maxima Duchesne,Cucurbita,0.1264,371,Lupinus luteus L.,Lupinus,0.1046,219,Cucurbita foetidissima Kunth,Cucurbita,0.0741,820,0.1773,0.0076,Lupinus,Cucurbita,False,TIER_5_UNRELIABLE
roi_0303,DSC_8657.JPG,Anemone pulsatilla L.,Anemone,0.1956,487,Daucus carota L.,Daucus,0.0794,204,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.0454,196,Cirsium eriophorum (L.) Scop.,Cirsium,0.0328,360,Sedum forsterianum Sm.,Sedum,0.0318,55,0.1956,0.1162,Anemone,Daucus,False,TIER_5_UNRELIABLE
roi_0304,DSC_8658.JPG,Lavandula stoechas L.,Lavandula,0.2862,88,Lavandula angustifolia Mill.,Lavandula,0.2416,173,Anemone pulsatilla L.,Anemone,0.0745,487,Cirsium vulgare (Savi) Ten.,Cirsium,0.0402,4,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0269,30,0.2862,0.0446,Lavandula,Lavandula,True,TIER_4_LOW
roi_0305,DSC_8658.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.7146,30,Anemone pulsatilla L.,Anemone,0.185,487,Anemone patens L.,Anemone,0.0234,850,Lavandula stoechas L.,Lavandula,0.023,88,Ophrys fusca Link,Ophrys,0.0067,164,0.7146,0.5296000000000001,Lithodora,Anemone,False,TIER_2_GOOD
roi_0306,DSC_8661.JPG,Anemone blanda Schott & Kotschy,Anemone,0.8948,567,Dalea purpurea Vent.,Dalea,0.054,737,Lavandula angustifolia Mill.,Lavandula,0.0159,173,Anemone hepatica L.,Anemone,0.0093,481,Lactuca alpina (L.) Benth. & Hook.f.,Lactuca,0.0077,424,0.8948,0.8408,Anemone,Dalea,False,TIER_1_HIGH
roi_0307,DSC_8661.JPG,Anemone blanda Schott & Kotschy,Anemone,0.4039,567,Dalea purpurea Vent.,Dalea,0.3505,737,Trifolium alpestre L.,Trifolium,0.1008,520,Lavandula angustifolia Mill.,Lavandula,0.0538,173,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0248,1056,0.4039,0.0534,Anemone,Dalea,False,TIER_3_MODERATE
roi_0308,DSC_8661.JPG,Tradescantia virginiana L.,Tradescantia,0.8564,519,Dalea purpurea Vent.,Dalea,0.0446,737,Lithodora fruticosa (L.) Griseb.,Lithodora,0.015,30,Lavandula angustifolia Mill.,Lavandula,0.013,173,Tradescantia × andersoniana W.Ludw. & Rohweder,Tradescantia,0.012,987,0.8564,0.8118000000000001,Tradescantia,Dalea,False,TIER_1_HIGH
roi_0309,DSC_8661.JPG,Dalea purpurea Vent.,Dalea,0.3945,737,Lavandula angustifolia Mill.,Lavandula,0.2883,173,Anemone blanda Schott & Kotschy,Anemone,0.0851,567,Tradescantia virginiana L.,Tradescantia,0.0784,519,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0129,1056,0.3945,0.1062,Dalea,Lavandula,False,TIER_4_LOW
roi_0310,DSC_8661.JPG,Punica granatum L.,Punica,0.3022,122,Entada gigas (L.) Fawc. & Rendle,Entada,0.0827,716,Tradescantia virginiana L.,Tradescantia,0.0656,519,Anemone coronaria L.,Anemone,0.065,135,Cirsium vulgare (Savi) Ten.,Cirsium,0.0628,4,0.3022,0.2195,Punica,Entada,False,TIER_4_LOW
roi_0311,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.171,173,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1193,30,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0742,537,Cirsium vulgare (Savi) Ten.,Cirsium,0.0659,4,Punica granatum L.,Punica,0.064,122,0.171,0.0517,Lavandula,Lithodora,False,TIER_5_UNRELIABLE
roi_0312,DSC_8711.JPG,Trifolium dubium Sibth.,Trifolium,0.9785,223,Trifolium badium Schreb.,Trifolium,0.0069,549,Trifolium aureum Pollich,Trifolium,0.0037,99,Trifolium campestre Schreb.,Trifolium,0.0033,100,Barbarea vulgaris R.Br.,Barbarea,0.0028,598,0.9785,0.9716,Trifolium,Trifolium,True,TIER_1_HIGH
roi_0313,DSC_8711.JPG,Sedum acre L.,Sedum,0.3328,46,Sedum spathulifolium Hook.,Sedum,0.3119,782,Sedum palmeri S.Watson,Sedum,0.0928,559,Barbarea vulgaris R.Br.,Barbarea,0.0731,598,Phedimus aizoon (L.) 't Hart,Phedimus,0.0357,333,0.3328,0.0208999999999999,Sedum,Sedum,True,TIER_4_LOW
roi_0314,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.3021,100,Trifolium badium Schreb.,Trifolium,0.1821,549,Calendula arvensis L.,Calendula,0.1079,351,Trifolium dubium Sibth.,Trifolium,0.0462,223,Trifolium aureum Pollich,Trifolium,0.0442,99,0.3021,0.1199999999999999,Trifolium,Trifolium,True,TIER_4_LOW
roi_0315,DSC_8747.JPG,Trifolium badium Schreb.,Trifolium,0.6455,549,Trifolium campestre Schreb.,Trifolium,0.2719,100,Trifolium aureum Pollich,Trifolium,0.0268,99,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.0159,453,Trifolium patens Schreb.,Trifolium,0.0126,111,0.6455,0.3736,Trifolium,Trifolium,True,TIER_2_GOOD
roi_0316,DSC_8747.JPG,Hypericum patulum Thunb.,Hypericum,0.4657,572,Trifolium campestre Schreb.,Trifolium,0.1074,100,Diatelia tuberaria (L.) Demoly,Diatelia,0.0799,190,Trifolium patens Schreb.,Trifolium,0.0594,111,Hypericum calycinum L.,Hypericum,0.0302,413,0.4657,0.3583,Hypericum,Trifolium,False,TIER_3_MODERATE
roi_0317,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.4068,100,Trifolium patens Schreb.,Trifolium,0.223,111,Hypericum patulum Thunb.,Hypericum,0.1441,572,Barbarea vulgaris R.Br.,Barbarea,0.0539,598,Diatelia tuberaria (L.) Demoly,Diatelia,0.0447,190,0.4068,0.1838,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0318,DSC_8907.JPG,Alcea rosea L.,Alcea,0.1193,123,Fragaria vesca L.,Fragaria,0.0998,238,Trifolium incarnatum L.,Trifolium,0.0971,104,Pelargonium grandiflorum Willd.,Pelargonium,0.0734,877,Acalypha indica L.,Acalypha,0.0547,651,0.1193,0.0195,Alcea,Fragaria,False,TIER_5_UNRELIABLE
roi_0319,DSC_8908.JPG,Trifolium incarnatum L.,Trifolium,0.8345,104,Trifolium subterraneum L.,Trifolium,0.0405,120,Trifolium repens L.,Trifolium,0.0179,226,Trifolium stellatum L.,Trifolium,0.0111,118,Achyranthes aspera L.,Achyranthes,0.009,29,0.8345,0.794,Trifolium,Trifolium,True,TIER_1_HIGH
roi_0320,DSC_8908.JPG,Alcea rosea L.,Alcea,0.9781,123,Acalypha hispida Burm.f.,Acalypha,0.0105,681,Acalypha indica L.,Acalypha,0.0058,651,Alcea biennis Winterl,Alcea,0.0011,530,Acalypha macrostachya Jacq.,Acalypha,0.0009,1015,0.9781,0.9676,Alcea,Acalypha,False,TIER_1_HIGH
roi_0321,DSC_8908.JPG,Daphne laureola L.,Daphne,0.1194,141,Dendrobium nobile Lindl.,Dendrobium,0.1161,705,Barbarea vulgaris R.Br.,Barbarea,0.1111,598,Daphne cneorum L.,Daphne,0.0912,377,Barbarea rupicola Moris,Barbarea,0.0495,597,0.1194,0.0033,Daphne,Dendrobium,False,TIER_5_UNRELIABLE
roi_0322,DSC_8908.JPG,Barbarea rupicola Moris,Barbarea,0.5787,597,Barbarea vulgaris R.Br.,Barbarea,0.1791,598,Barbarea verna (Mill.) Asch.,Barbarea,0.0587,235,Adonis microcarpa DC.,Adonis,0.035,134,Tagetes lucida Cav.,Tagetes,0.0198,804,0.5787,0.3995999999999999,Barbarea,Barbarea,True,TIER_3_GENUS_OK
