roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0227,DSC_8637.JPG,Papaver alpinum L.,Papaver,0.723,475,Trifolium badium Schreb.,Trifolium,0.055,549,Trifolium campestre Schreb.,Trifolium,0.0429,100,Papaver somniferum L.,Papaver,0.0398,203,Trifolium cherleri L.,Trifolium,0.0354,101,0.723,0.6679999999999999,Papaver,Trifolium,False,TIER_2_GOOD
roi_0228,DSC_8637.JPG,Papaver alpinum L.,Papaver,0.3467,475,Anemone alpina L.,Anemone,0.2002,471,Anemone vernalis L.,Anemone,0.0731,492,Anemone halleri All.,Anemone,0.0672,480,Alcea rosea L.,Alcea,0.0546,123,0.3467,0.1465,Papaver,Anemone,False,TIER_4_LOW
roi_0229,DSC_8637.JPG,Papaver alpinum L.,Papaver,0.8218,475,Helminthotheca echioides (L.) Holub,Helminthotheca,0.0705,40,Lactuca serriola L.,Lactuca,0.0612,248,Trifolium badium Schreb.,Trifolium,0.0109,549,Papaver croceum Ledeb.,Papaver,0.0042,476,0.8218,0.7513,Papaver,Helminthotheca,False,TIER_1_HIGH
roi_0230,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.7864,487,Anemone rubra Lam.,Anemone,0.0578,488,Anemone halleri All.,Anemone,0.056,480,Anemone vernalis L.,Anemone,0.0419,492,Anemone patens L.,Anemone,0.0371,850,0.7864,0.7286,Anemone,Anemone,True,TIER_2_GOOD
roi_0231,DSC_8637.JPG,Lamium purpureum L.,Lamium,0.2948,84,Anemone pulsatilla L.,Anemone,0.2424,487,Lamium maculatum (L.) L.,Lamium,0.1963,428,Anemone vernalis L.,Anemone,0.0655,492,Anemone halleri All.,Anemone,0.0557,480,0.2948,0.0524,Lamium,Anemone,False,TIER_4_LOW
roi_0232,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.6832,487,Anemone vernalis L.,Anemone,0.1223,492,Anemone alpina L.,Anemone,0.0325,471,Anemone patens L.,Anemone,0.024,850,Anemone rubra Lam.,Anemone,0.0233,488,0.6832,0.5609000000000001,Anemone,Anemone,True,TIER_2_GOOD
roi_0233,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.7467,487,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.1063,196,Liriope muscari (Decne.) L.H.Bailey,Liriope,0.0519,835,Freesia refracta (Jacq.) Klatt,Freesia,0.0264,189,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0095,550,0.7467,0.6404000000000001,Anemone,Cenchrus,False,TIER_2_GOOD
roi_0235,DSC_8638.JPG,Papaver alpinum L.,Papaver,0.484,475,Papaver croceum Ledeb.,Papaver,0.0581,476,Trifolium montanum L.,Trifolium,0.057,108,Anemone halleri All.,Anemone,0.0506,480,Anemone vernalis L.,Anemone,0.047,492,0.484,0.4259,Papaver,Papaver,True,TIER_3_GENUS_OK
roi_0236,DSC_8638.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.5743,686,Tradescantia zebrina Bosse,Tradescantia,0.1019,561,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.0777,191,Anemone pulsatilla L.,Anemone,0.0611,487,Tradescantia spathacea Sw.,Tradescantia,0.0157,272,0.5743,0.4724,Tradescantia,Tradescantia,True,TIER_3_GENUS_OK
roi_0237,DSC_8638.JPG,Anemone vernalis L.,Anemone,0.4266,492,Anemone halleri All.,Anemone,0.2336,480,Anemone pulsatilla L.,Anemone,0.1987,487,Anemone nemorosa L.,Anemone,0.0191,486,Anemone pratensis L.,Anemone,0.0163,554,0.4266,0.1929999999999999,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0238,DSC_8638.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.6817,537,Anemone halleri All.,Anemone,0.0814,480,Lupinus angustifolius L.,Lupinus,0.0778,218,Ophrys apifera Huds.,Ophrys,0.0471,162,Anemone vernalis L.,Anemone,0.0099,492,0.6817,0.6003,Cymbalaria,Anemone,False,TIER_2_GOOD
roi_0239,DSC_8638.JPG,Tradescantia zebrina Bosse,Tradescantia,0.3303,561,Papaver somniferum L.,Papaver,0.1174,203,Punica granatum L.,Punica,0.0352,122,Daucus carota L.,Daucus,0.0327,204,Trifolium purpureum Loisel.,Trifolium,0.0299,113,0.3303,0.2128999999999999,Tradescantia,Papaver,False,TIER_4_LOW
roi_0240,DSC_8638.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.1257,4,Trifolium repens L.,Trifolium,0.0578,226,Trifolium pratense L.,Trifolium,0.0479,112,Althaea cannabina L.,Althaea,0.015,124,Cirsium texanum Buckley,Cirsium,0.0134,948,0.1257,0.0679,Cirsium,Trifolium,False,TIER_5_UNRELIABLE
roi_0242,DSC_8638.JPG,Anemone pulsatilla L.,Anemone,0.9376,487,Anemone rubra Lam.,Anemone,0.0195,488,Anemone patens L.,Anemone,0.0151,850,Anemone halleri All.,Anemone,0.0127,480,Anemone vernalis L.,Anemone,0.0093,492,0.9376,0.9181,Anemone,Anemone,True,TIER_1_HIGH
roi_0244,DSC_8639.JPG,Sedum acre L.,Sedum,0.7257,46,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.1016,396,Trifolium campestre Schreb.,Trifolium,0.0565,100,Daucus carota L.,Daucus,0.0275,204,Acacia dealbata Link,Acacia,0.0139,230,0.7257,0.6241,Sedum,Erucastrum,False,TIER_2_GOOD
roi_0245,DSC_8639.JPG,Trifolium campestre Schreb.,Trifolium,0.9448,100,Lactuca serriola L.,Lactuca,0.0154,248,Trifolium dubium Sibth.,Trifolium,0.0097,223,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0058,396,Sedum acre L.,Sedum,0.0054,46,0.9448,0.9294,Trifolium,Lactuca,False,TIER_1_HIGH
roi_0248,DSC_8639.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.3194,537,Anemone halleri All.,Anemone,0.2039,480,Cucurbita moschata Duchesne,Cucurbita,0.0499,584,Lupinus angustifolius L.,Lupinus,0.0352,218,Lamium purpureum L.,Lamium,0.0262,84,0.3194,0.1155,Cymbalaria,Anemone,False,TIER_4_LOW
roi_0249,DSC_8639.JPG,Anemone pulsatilla L.,Anemone,0.917,487,Tradescantia zebrina Bosse,Tradescantia,0.0251,561,Anemone halleri All.,Anemone,0.0096,480,Anemone pratensis L.,Anemone,0.0035,554,Anemone hortensis L.,Anemone,0.0034,197,0.917,0.8919,Anemone,Tradescantia,False,TIER_1_HIGH
roi_0250,DSC_8639.JPG,Papaver somniferum L.,Papaver,0.1211,203,Punica granatum L.,Punica,0.083,122,Cirsium vulgare (Savi) Ten.,Cirsium,0.0731,4,Trifolium purpureum Loisel.,Trifolium,0.0628,113,Tradescantia zebrina Bosse,Tradescantia,0.0357,561,0.1211,0.0380999999999999,Papaver,Punica,False,TIER_5_UNRELIABLE
roi_0251,DSC_8639.JPG,Anemone pulsatilla L.,Anemone,0.8473,487,Anemone rubra Lam.,Anemone,0.0601,488,Anemone vernalis L.,Anemone,0.0465,492,Anemone halleri All.,Anemone,0.0262,480,Anemone patens L.,Anemone,0.0119,850,0.8473,0.7872,Anemone,Anemone,True,TIER_1_HIGH
roi_0252,DSC_8639.JPG,Lamium amplexicaule L.,Lamium,0.9915,16,Lavandula stoechas L.,Lavandula,0.0032,88,Lamium maculatum (L.) L.,Lamium,0.0016,428,Lamium hybridum Vill.,Lamium,0.0012,83,Lamium purpureum L.,Lamium,0.0009,84,0.9915,0.9883,Lamium,Lavandula,False,TIER_1_HIGH
roi_0253,DSC_8641.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.5201,537,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.1016,453,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0888,305,Melampodium divaricatum (Rich. ex Rich.) DC.,Melampodium,0.0666,994,Trifolium dubium Sibth.,Trifolium,0.026,223,0.5201,0.4185,Cymbalaria,Nymphoides,False,TIER_3_MODERATE
roi_0254,DSC_8642.JPG,Lagenaria siceraria (Molina) Standl.,Lagenaria,0.456,315,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.2151,443,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0549,537,Atocion rupestre (L.) B.Oxelman,Atocion,0.033,340,Anemone nemorosa L.,Anemone,0.0302,486,0.456,0.2409,Lagenaria,Moehringia,False,TIER_3_MODERATE
roi_0255,DSC_8642.JPG,Sedum dasyphyllum L.,Sedum,0.3969,54,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.3898,443,Fragaria vesca L.,Fragaria,0.103,238,Melampodium leucanthum Torr. & A. Gray,Melampodium,0.0337,913,Limnanthes douglasii R.Br.,Limnanthes,0.0215,433,0.3969,0.0070999999999999,Sedum,Moehringia,False,TIER_4_LOW
roi_0256,DSC_8642.JPG,Sedum dasyphyllum L.,Sedum,0.339,54,Limnanthes douglasii R.Br.,Limnanthes,0.0974,433,Fragaria moschata Weston,Fragaria,0.036,399,Diascia rigescens E.Mey. ex Benth.,Diascia,0.0335,505,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.0315,919,0.339,0.2416,Sedum,Limnanthes,False,TIER_4_LOW
roi_0257,DSC_8642.JPG,Fragaria vesca L.,Fragaria,0.3949,238,Sedum dasyphyllum L.,Sedum,0.2659,54,Fragaria moschata Weston,Fragaria,0.0467,399,Dryas octopetala L.,Dryas,0.0419,381,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0368,643,0.3949,0.1289999999999999,Fragaria,Sedum,False,TIER_4_LOW
roi_0258,DSC_8643.JPG,Daphne cneorum L.,Daphne,0.3099,377,Lupinus polyphyllus Lindl.,Lupinus,0.1169,263,Noccaea rotundifolia (L.) Moench,Noccaea,0.1086,451,Daphne striata Tratt.,Daphne,0.0888,379,Daphne mezereum L.,Daphne,0.0698,378,0.3099,0.193,Daphne,Lupinus,False,TIER_4_LOW
roi_0259,DSC_8644.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.7814,537,Anemone halleri All.,Anemone,0.04,480,Anemone pulsatilla L.,Anemone,0.0345,487,Cobaea scandens Cav.,Cobaea,0.0233,552,Lupinus angustifolius L.,Lupinus,0.0201,218,0.7814,0.7414,Cymbalaria,Anemone,False,TIER_2_GOOD
roi_0262,DSC_8644.JPG,Anemone halleri All.,Anemone,0.4427,480,Anemone blanda Schott & Kotschy,Anemone,0.3978,567,Anemone patens L.,Anemone,0.0334,850,Nymphaea nouchali Burm.f.,Nymphaea,0.0327,707,Anemone pulsatilla L.,Anemone,0.0295,487,0.4427,0.0448999999999999,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0263,DSC_8645.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.4064,271,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.2898,537,Lamium purpureum L.,Lamium,0.0692,84,Cryptostegia madagascariensis Bojer ex Decne.,Cryptostegia,0.0574,640,Anemone pulsatilla L.,Anemone,0.0203,487,0.4064,0.1165999999999999,Trachelospermum,Cymbalaria,False,TIER_3_MODERATE
roi_0264,DSC_8645.JPG,Galega officinalis L.,Galega,0.4922,92,Lupinus angustifolius L.,Lupinus,0.2558,218,Anemone hepatica L.,Anemone,0.0845,481,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0669,537,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0483,643,0.4922,0.2364,Galega,Lupinus,False,TIER_3_MODERATE
roi_0265,DSC_8645.JPG,Anemone halleri All.,Anemone,0.5997,480,Anemone pulsatilla L.,Anemone,0.1787,487,Anemone patens L.,Anemone,0.1412,850,Anemone vernalis L.,Anemone,0.019,492,Anemone blanda Schott & Kotschy,Anemone,0.0104,567,0.5997,0.421,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0267,DSC_8646.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.354,537,Lamium purpureum L.,Lamium,0.2896,84,Lupinus angustifolius L.,Lupinus,0.1687,218,Anemone pulsatilla L.,Anemone,0.0721,487,Cryptostegia madagascariensis Bojer ex Decne.,Cryptostegia,0.0225,640,0.354,0.0643999999999999,Cymbalaria,Lamium,False,TIER_4_LOW
roi_0268,DSC_8646.JPG,Anemone hepatica L.,Anemone,0.4492,481,Galega officinalis L.,Galega,0.4186,92,Lupinus angustifolius L.,Lupinus,0.0766,218,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0156,537,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0069,643,0.4492,0.0305999999999999,Anemone,Galega,False,TIER_3_MODERATE
roi_0269,DSC_8646.JPG,Anemone halleri All.,Anemone,0.7768,480,Anemone pulsatilla L.,Anemone,0.0577,487,Anemone patens L.,Anemone,0.0435,850,Anemone vernalis L.,Anemone,0.0319,492,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0264,527,0.7768,0.7191000000000001,Anemone,Anemone,True,TIER_2_GOOD
roi_0271,DSC_8647.JPG,Anemone pulsatilla L.,Anemone,0.4665,487,Lupinus angustifolius L.,Lupinus,0.284,218,Anemone halleri All.,Anemone,0.0855,480,Lamium maculatum (L.) L.,Lamium,0.0545,428,Lamium purpureum L.,Lamium,0.0277,84,0.4665,0.1825,Anemone,Lupinus,False,TIER_3_MODERATE
roi_0275,DSC_8648.JPG,Acacia dealbata Link,Acacia,0.6797,230,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0585,527,Papaver somniferum L.,Papaver,0.0211,203,Lapsana communis L.,Lapsana,0.0141,245,Lamium galeobdolon (L.) L.,Lamium,0.0116,172,0.6797,0.6212,Acacia,Anemone,False,TIER_2_GOOD
roi_0277,DSC_8650.JPG,Daucus carota L.,Daucus,0.5107,204,Anemone alpina L.,Anemone,0.1699,471,Meum athamanticum Jacq.,Meum,0.0809,146,Anemone pulsatilla L.,Anemone,0.0723,487,Chaerophyllum bulbosum L.,Chaerophyllum,0.0132,534,0.5107,0.3408,Daucus,Anemone,False,TIER_3_MODERATE
roi_0278,DSC_8650.JPG,Anemone vernalis L.,Anemone,0.5975,492,Anemone alpina L.,Anemone,0.2774,471,Anemone pulsatilla L.,Anemone,0.0583,487,Anemone baldensis L.,Anemone,0.0215,474,Anemone montana Hoppe,Anemone,0.0107,485,0.5975,0.3201,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0279,DSC_8650.JPG,Lamium galeobdolon (L.) L.,Lamium,0.532,172,Macrosyringion longiflorum (Vohl) Rothm.,Macrosyringion,0.1754,329,Lupinus arboreus Sims,Lupinus,0.0611,435,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0531,463,Ophrys aranifera Huds.,Ophrys,0.025,455,0.532,0.3566,Lamium,Macrosyringion,False,TIER_3_MODERATE
roi_0280,DSC_8650.JPG,Lupinus arboreus Sims,Lupinus,0.2315,435,Sedum palmeri S.Watson,Sedum,0.113,559,Hyoscyamus albus L.,Hyoscyamus,0.1118,138,Liriodendron tulipifera L.,Liriodendron,0.0899,434,Melilotus spicatus (Sm.) Breistr.,Melilotus,0.0359,440,0.2315,0.1185,Lupinus,Sedum,False,TIER_4_LOW
roi_0281,DSC_8650.JPG,Hyoscyamus albus L.,Hyoscyamus,0.3902,138,Anemone alpina L.,Anemone,0.2787,471,Diatelia tuberaria (L.) Demoly,Diatelia,0.0552,190,Fragaria vesca L.,Fragaria,0.0472,238,Duchesnea indica (Jacks.) Focke,Duchesnea,0.043,239,0.3902,0.1114999999999999,Hyoscyamus,Anemone,False,TIER_4_LOW
roi_0283,DSC_8651.JPG,Anemone vernalis L.,Anemone,0.3069,492,Lupinus arboreus Sims,Lupinus,0.1397,435,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.1118,463,Anemone baldensis L.,Anemone,0.0724,474,Anemone alpina L.,Anemone,0.0549,471,0.3069,0.1672,Anemone,Lupinus,False,TIER_4_LOW
roi_0285,DSC_8651.JPG,Hyoscyamus albus L.,Hyoscyamus,0.656,138,Cucurbita moschata Duchesne,Cucurbita,0.1516,584,Anemone alpina L.,Anemone,0.0664,471,Cucurbita maxima Duchesne,Cucurbita,0.0248,371,Cucurbita pepo L.,Cucurbita,0.0245,313,0.656,0.5044,Hyoscyamus,Cucurbita,False,TIER_2_GOOD
roi_0286,DSC_8651.JPG,Trifolium dubium Sibth.,Trifolium,0.1587,223,Cucurbita moschata Duchesne,Cucurbita,0.142,584,Trifolium repens L.,Trifolium,0.0405,226,Schefflera arboricola (Hayata) Merr.,Schefflera,0.0349,694,Trifolium campestre Schreb.,Trifolium,0.0291,100,0.1587,0.0167,Trifolium,Cucurbita,False,TIER_5_UNRELIABLE
roi_0288,DSC_8651.JPG,Anemone alpina L.,Anemone,0.4035,471,Punica granatum L.,Punica,0.3905,122,Anemone vernalis L.,Anemone,0.0725,492,Anemone baldensis L.,Anemone,0.046,474,Dryas octopetala L.,Dryas,0.0303,381,0.4035,0.013,Anemone,Punica,False,TIER_3_MODERATE
roi_0289,DSC_8652.JPG,Anemone alpina L.,Anemone,0.5299,471,Lamium galeobdolon (L.) L.,Lamium,0.1585,172,Adonis pyrenaica DC.,Adonis,0.0697,595,Anemone vernalis L.,Anemone,0.0668,492,Adonis vernalis L.,Adonis,0.0228,596,0.5299,0.3714,Anemone,Lamium,False,TIER_3_MODERATE
roi_0290,DSC_8652.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.2493,271,Daphne gnidium L.,Daphne,0.1798,140,Macrosyringion longiflorum (Vohl) Rothm.,Macrosyringion,0.0387,329,Punica granatum L.,Punica,0.0301,122,Epipactis microphylla (Ehrh.) Sw.,Epipactis,0.0289,390,0.2493,0.0695,Trachelospermum,Daphne,False,TIER_4_LOW
roi_0291,DSC_8652.JPG,Lamium galeobdolon (L.) L.,Lamium,0.5471,172,Hyoscyamus albus L.,Hyoscyamus,0.1597,138,Ophrys fusca Link,Ophrys,0.1294,164,Ophrys lutea Cav.,Ophrys,0.0454,165,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0314,463,0.5471,0.3874,Lamium,Hyoscyamus,False,TIER_3_MODERATE
roi_0292,DSC_8652.JPG,Lamium galeobdolon (L.) L.,Lamium,0.5136,172,Hyoscyamus albus L.,Hyoscyamus,0.1989,138,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.1033,463,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.018,550,Ophrys fusca Link,Ophrys,0.0167,164,0.5136,0.3147,Lamium,Hyoscyamus,False,TIER_3_MODERATE
roi_0293,DSC_8652.JPG,Trifolium repens L.,Trifolium,0.0293,226,Casuarina cunninghamiana Miq.,Casuarina,0.0242,174,Casuarina equisetifolia L.,Casuarina,0.009,308,Meum athamanticum Jacq.,Meum,0.0081,146,Trifolium pratense L.,Trifolium,0.0073,112,0.0293,0.0051,Trifolium,Casuarina,False,TIER_5_UNRELIABLE
roi_0294,DSC_8654.JPG,Ophrys fusca Link,Ophrys,0.0864,164,Ophrys virescens Philippe,Ophrys,0.0568,569,Ophrys aranifera Huds.,Ophrys,0.0515,455,Barringtonia asiatica (L.) Kurz,Barringtonia,0.0409,318,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.0348,271,0.0864,0.0296,Ophrys,Ophrys,True,TIER_5_UNRELIABLE
roi_0295,DSC_8654.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.4086,271,Hyoscyamus albus L.,Hyoscyamus,0.1253,138,Alocasia sanderiana W.Bull,Alocasia,0.0783,861,Ophrys fusca Link,Ophrys,0.054,164,Daphne laureola L.,Daphne,0.0281,141,0.4086,0.2833,Trachelospermum,Hyoscyamus,False,TIER_3_MODERATE
roi_0296,DSC_8654.JPG,Daucus carota L.,Daucus,0.1115,204,Trifolium repens L.,Trifolium,0.0613,226,Phyllanthus emblica L.,Phyllanthus,0.0146,675,Secale cereale L.,Secale,0.0144,208,Xylopia nitida Dunal,Xylopia,0.0138,612,0.1115,0.0502,Daucus,Trifolium,False,TIER_5_UNRELIABLE
roi_0297,DSC_8654.JPG,Lamium galeobdolon (L.) L.,Lamium,0.7105,172,Macrosyringion longiflorum (Vohl) Rothm.,Macrosyringion,0.1119,329,Epipactis microphylla (Ehrh.) Sw.,Epipactis,0.0388,390,Ophrys insectifera L.,Ophrys,0.0133,188,Liriodendron tulipifera L.,Liriodendron,0.0126,434,0.7105,0.5986,Lamium,Macrosyringion,False,TIER_2_GOOD
roi_0298,DSC_8654.JPG,Hyoscyamus albus L.,Hyoscyamus,0.2538,138,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.1178,463,Cucurbita moschata Duchesne,Cucurbita,0.1099,584,Calendula officinalis L.,Calendula,0.0723,35,Sedum palmeri S.Watson,Sedum,0.0324,559,0.2538,0.136,Hyoscyamus,Ophrys,False,TIER_4_LOW
roi_0300,DSC_8654.JPG,Lamium galeobdolon (L.) L.,Lamium,0.7307,172,Hyoscyamus albus L.,Hyoscyamus,0.2204,138,Trifolium campestre Schreb.,Trifolium,0.0111,100,Melilotus spicatus (Sm.) Breistr.,Melilotus,0.0048,440,Epipactis muelleri Godfery,Epipactis,0.004,391,0.7307,0.5103,Lamium,Hyoscyamus,False,TIER_2_GOOD
roi_0301,DSC_8654.JPG,Hyoscyamus albus L.,Hyoscyamus,0.8303,138,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0806,463,Ophrys fusca Link,Ophrys,0.0414,164,Lamium galeobdolon (L.) L.,Lamium,0.0086,172,Ophrys lutea Cav.,Ophrys,0.0071,165,0.8303,0.7497,Hyoscyamus,Ophrys,False,TIER_1_HIGH
roi_0303,DSC_8657.JPG,Anemone pulsatilla L.,Anemone,0.751,487,Dryas octopetala L.,Dryas,0.0819,381,Anemone rubra Lam.,Anemone,0.0382,488,Anemone alpina L.,Anemone,0.0322,471,Anemone vernalis L.,Anemone,0.0219,492,0.751,0.6691,Anemone,Dryas,False,TIER_2_GOOD
roi_0304,DSC_8658.JPG,Daucus carota L.,Daucus,0.2866,204,Cirsium vulgare (Savi) Ten.,Cirsium,0.0922,4,Carthamus lanatus L.,Carthamus,0.0849,38,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0635,30,Anemone pulsatilla L.,Anemone,0.035,487,0.2866,0.1944,Daucus,Cirsium,False,TIER_4_LOW
roi_0305,DSC_8658.JPG,Anemone pulsatilla L.,Anemone,0.8194,487,Anemone pratensis L.,Anemone,0.0481,554,Hyoscyamus niger L.,Hyoscyamus,0.043,139,Anemone patens L.,Anemone,0.0204,850,Anemone montana Hoppe,Anemone,0.0189,485,0.8194,0.7713,Anemone,Anemone,True,TIER_1_HIGH
roi_0306,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.8739,173,Lavandula multifida L.,Lavandula,0.0281,87,"Neotinea tridentata (Scop.) R.M.Bateman, Pridgeon & M.W.Chase",Neotinea,0.0201,556,Dalea purpurea Vent.,Dalea,0.0125,737,Lavandula pinnata Moench,Lavandula,0.0065,592,0.8739,0.8458,Lavandula,Lavandula,True,TIER_1_HIGH
roi_0307,DSC_8661.JPG,Trifolium badium Schreb.,Trifolium,0.2204,549,Trifolium pratense L.,Trifolium,0.0725,112,Viscaria alpina (L.) G.Don,Viscaria,0.0563,525,"Neotinea tridentata (Scop.) R.M.Bateman, Pridgeon & M.W.Chase",Neotinea,0.0491,556,Dalea purpurea Vent.,Dalea,0.0478,737,0.2204,0.1479,Trifolium,Trifolium,True,TIER_4_LOW
roi_0308,DSC_8661.JPG,Dalea purpurea Vent.,Dalea,0.6741,737,Lavandula angustifolia Mill.,Lavandula,0.1996,173,Trifolium pratense L.,Trifolium,0.0389,112,Cirsium vulgare (Savi) Ten.,Cirsium,0.0144,4,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0107,30,0.6741,0.4745,Dalea,Lavandula,False,TIER_2_GOOD
roi_0309,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.9675,173,Dalea purpurea Vent.,Dalea,0.0113,737,Lavandula dentata L.,Lavandula,0.0087,17,Trifolium fragiferum L.,Trifolium,0.0013,20,Lavandula multifida L.,Lavandula,0.0012,87,0.9675,0.9562,Lavandula,Dalea,False,TIER_1_HIGH
roi_0310,DSC_8661.JPG,Lamium amplexicaule L.,Lamium,0.1026,16,Dalea purpurea Vent.,Dalea,0.072,737,Cirsium vulgare (Savi) Ten.,Cirsium,0.0369,4,Papaver rhoeas L.,Papaver,0.0335,201,Anemone hortensis L.,Anemone,0.0297,197,0.1026,0.0306,Lamium,Dalea,False,TIER_5_UNRELIABLE
roi_0311,DSC_8661.JPG,Dalea purpurea Vent.,Dalea,0.2008,737,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1436,30,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0536,537,Papaver rhoeas L.,Papaver,0.0384,201,Lupinus angustifolius L.,Lupinus,0.0365,218,0.2008,0.0572,Dalea,Lithodora,False,TIER_4_LOW
roi_0312,DSC_8711.JPG,Trifolium dubium Sibth.,Trifolium,0.9563,223,Hypericum perforatum L.,Hypericum,0.0212,11,Trifolium badium Schreb.,Trifolium,0.0087,549,Hypericum humifusum L.,Hypericum,0.0055,74,Trifolium aureum Pollich,Trifolium,0.003,99,0.9563,0.9351,Trifolium,Hypericum,False,TIER_1_HIGH
roi_0313,DSC_8711.JPG,Sedum acre L.,Sedum,0.2207,46,Honckenya peploides (L.) Ehrh.,Honckenya,0.0988,540,Sedum spathulifolium Hook.,Sedum,0.0948,782,Nymphoides peltata (S.G.Gmel.) Kuntze,Nymphoides,0.0439,453,Sedum kamtschaticum Fisch. & C.A.Mey.,Sedum,0.0415,510,0.2207,0.1219,Sedum,Honckenya,False,TIER_4_LOW
roi_0314,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.5439,100,Hypericum tomentosum L.,Hypericum,0.0586,79,Trifolium dubium Sibth.,Trifolium,0.0439,223,Aspilia mossambicensis (Oliv.) Wild,Aspilia,0.0438,286,Trifolium badium Schreb.,Trifolium,0.0399,549,0.5439,0.4853,Trifolium,Hypericum,False,TIER_3_MODERATE
roi_0315,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.9896,100,Trifolium badium Schreb.,Trifolium,0.0025,549,Trifolium patens Schreb.,Trifolium,0.002,111,Trifolium aureum Pollich,Trifolium,0.0012,99,Mecardonia procumbens (Mill.) Small,Mecardonia,0.0008,305,0.9896,0.9871,Trifolium,Trifolium,True,TIER_1_HIGH
roi_0316,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.432,100,Trifolium dubium Sibth.,Trifolium,0.1855,223,Hypericum tomentosum L.,Hypericum,0.0384,79,Trifolium patens Schreb.,Trifolium,0.0371,111,Calendula arvensis M.Bieb.,Calendula,0.0272,899,0.432,0.2465,Trifolium,Trifolium,True,TIER_3_GENUS_OK
