roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0226,DSC_8637.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.619,686,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.1037,191,Anemone pulsatilla L.,Anemone,0.0837,487,Lamium purpureum L.,Lamium,0.0219,84,Tradescantia zebrina Bosse,Tradescantia,0.0173,561,0.619,0.5153,Tradescantia,Tradescantia,True,TIER_2_GOOD
roi_0230,DSC_8637.JPG,Anemone pulsatilla L.,Anemone,0.8627,487,Anemone halleri All.,Anemone,0.0716,480,Anemone vernalis L.,Anemone,0.0344,492,Anemone patens L.,Anemone,0.0131,850,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0054,527,0.8627,0.7911,Anemone,Anemone,True,TIER_1_HIGH
roi_0231,DSC_8637.JPG,Lamium maculatum (L.) L.,Lamium,0.8532,428,Anemone pulsatilla L.,Anemone,0.0997,487,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0159,527,Lamium garganicum L.,Lamium,0.0102,82,Anemone halleri All.,Anemone,0.0055,480,0.8532,0.7535,Lamium,Anemone,False,TIER_1_HIGH
roi_0232,DSC_8637.JPG,Trifolium alpinum L.,Trifolium,0.5225,521,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.2236,550,Freesia refracta (Jacq.) Klatt,Freesia,0.1351,189,Anemone pulsatilla L.,Anemone,0.0291,487,Freesia x hybrida L.H.Bailey,Freesia,0.0184,400,0.5225,0.2988999999999999,Trifolium,Freesia,False,TIER_3_MODERATE
roi_0233,DSC_8637.JPG,Freesia refracta (Jacq.) Klatt,Freesia,0.2884,189,Cenchrus setaceus (Forssk.) Morrone,Cenchrus,0.1145,196,Liriope muscari (Decne.) L.H.Bailey,Liriope,0.0898,835,Trifolium angustifolium L.,Trifolium,0.0839,97,Anemone pulsatilla L.,Anemone,0.0364,487,0.2884,0.1739,Freesia,Cenchrus,False,TIER_4_LOW
roi_0235,DSC_8638.JPG,Papaver alpinum L.,Papaver,0.7393,475,Papaver nudicaule L.,Papaver,0.0947,774,Papaver croceum Ledeb.,Papaver,0.0751,476,Anemone alpina L.,Anemone,0.0563,471,Anemone vernalis L.,Anemone,0.0265,492,0.7393,0.6446,Papaver,Papaver,True,TIER_2_GOOD
roi_0236,DSC_8638.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.5309,686,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.2745,191,Tradescantia zebrina Bosse,Tradescantia,0.1252,561,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.0363,875,Tradescantia spathacea Sw.,Tradescantia,0.0032,272,0.5309,0.2564,Tradescantia,Tradescantia,True,TIER_3_GENUS_OK
roi_0237,DSC_8638.JPG,Anemone vernalis L.,Anemone,0.5267,492,Anemone nemorosa L.,Anemone,0.325,486,Anemone pulsatilla L.,Anemone,0.0386,487,Anemone halleri All.,Anemone,0.0136,480,Daucus carota L.,Daucus,0.0074,204,0.5267,0.2016999999999999,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0238,DSC_8638.JPG,Lamium maculatum (L.) L.,Lamium,0.2936,428,Lamium purpureum L.,Lamium,0.1597,84,Anemone nemorosa L.,Anemone,0.1053,486,Sedum acre L.,Sedum,0.0326,46,Lamium garganicum L.,Lamium,0.0303,82,0.2936,0.1339,Lamium,Lamium,True,TIER_4_LOW
roi_0239,DSC_8638.JPG,Punica granatum L.,Punica,0.1688,122,Daucus carota L.,Daucus,0.1449,204,Tradescantia zebrina Bosse,Tradescantia,0.0984,561,Tradescantia zebrina hort. ex Bosse,Tradescantia,0.0817,875,Barringtonia asiatica (L.) Kurz,Barringtonia,0.0466,318,0.1688,0.0239,Punica,Daucus,False,TIER_5_UNRELIABLE
roi_0240,DSC_8638.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.0984,4,Trifolium pratense L.,Trifolium,0.0409,112,Trifolium tomentosum L.,Trifolium,0.0216,121,Anemone nemorosa L.,Anemone,0.0198,486,Trifolium repens L.,Trifolium,0.0197,226,0.0984,0.0575,Cirsium,Trifolium,False,TIER_5_UNRELIABLE
roi_0242,DSC_8638.JPG,Anemone pulsatilla L.,Anemone,0.3809,487,Nymphaea alba L.,Nymphaea,0.3262,126,Anemone patens L.,Anemone,0.0807,850,Anemone vernalis L.,Anemone,0.0705,492,Anemone rubra Lam.,Anemone,0.068,488,0.3809,0.0547,Anemone,Nymphaea,False,TIER_4_LOW
roi_0244,DSC_8639.JPG,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.4032,396,Sedum acre L.,Sedum,0.1281,46,Daucus carota L.,Daucus,0.1062,204,Elodea canadensis Michx.,Elodea,0.0289,160,Tetraclinis articulata (Vahl) Mast.,Tetraclinis,0.0167,581,0.4032,0.2751,Erucastrum,Sedum,False,TIER_3_MODERATE
roi_0245,DSC_8639.JPG,Sedum acre L.,Sedum,0.135,46,Trifolium dubium Sibth.,Trifolium,0.0815,223,Trifolium campestre Schreb.,Trifolium,0.0672,100,Barbarea vulgaris R.Br.,Barbarea,0.0539,598,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.049,396,0.135,0.0535,Sedum,Trifolium,False,TIER_5_UNRELIABLE
roi_0249,DSC_8639.JPG,Lamium purpureum L.,Lamium,0.1602,84,Tradescantia spathacea Sw.,Tradescantia,0.1286,272,Tradescantia zebrina Bosse,Tradescantia,0.1091,561,Lamium maculatum (L.) L.,Lamium,0.1057,428,Trifolium arvense L.,Trifolium,0.0552,98,0.1602,0.0316,Lamium,Tradescantia,False,TIER_5_UNRELIABLE
roi_0251,DSC_8639.JPG,Anemone vernalis L.,Anemone,0.4355,492,Nymphaea alba L.,Nymphaea,0.2644,126,Anemone pulsatilla L.,Anemone,0.1135,487,Nymphaea candida C.Presl,Nymphaea,0.046,452,Anemone patens L.,Anemone,0.0423,850,0.4355,0.1710999999999999,Anemone,Nymphaea,False,TIER_3_MODERATE
roi_0252,DSC_8639.JPG,Lamium amplexicaule L.,Lamium,0.6211,16,Lamium maculatum (L.) L.,Lamium,0.1847,428,Lamium hybridum Vill.,Lamium,0.0331,83,Anemone pulsatilla L.,Anemone,0.0219,487,Ophrys apifera Huds.,Ophrys,0.0119,162,0.6211,0.4364,Lamium,Lamium,True,TIER_2_GOOD
roi_0253,DSC_8641.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.2934,537,Mecardonia procumbens (Mill.) Small,Mecardonia,0.1032,305,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0876,483,Pelargonium zonale (L.) L'Hér.,Pelargonium,0.0468,8,Hypericum patulum Thunb.,Hypericum,0.0425,572,0.2934,0.1901999999999999,Cymbalaria,Mecardonia,False,TIER_4_LOW
roi_0254,DSC_8642.JPG,Fragaria vesca L.,Fragaria,0.543,238,Fragaria moschata Weston,Fragaria,0.132,399,Dryas octopetala L.,Dryas,0.1094,381,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.075,443,Fragaria chiloensis (L.) Mill.,Fragaria,0.0281,695,0.543,0.411,Fragaria,Fragaria,True,TIER_3_GENUS_OK
roi_0255,DSC_8642.JPG,Sedum dasyphyllum L.,Sedum,0.7489,54,Moehringia ciliata (Scop.) Dalla Torre,Moehringia,0.1511,443,Limnanthes douglasii R.Br.,Limnanthes,0.0384,433,Limnanthes douglasii R. Br.,Limnanthes,0.0221,836,Melampodium leucanthum Torr. & A. Gray,Melampodium,0.0123,913,0.7489,0.5978,Sedum,Moehringia,False,TIER_2_GOOD
roi_0256,DSC_8642.JPG,Limnanthes douglasii R.Br.,Limnanthes,0.5471,433,Limnanthes douglasii R. Br.,Limnanthes,0.2182,836,Melampodium leucanthum Torr. & A. Gray,Melampodium,0.0376,913,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.0175,551,Fragaria moschata Weston,Fragaria,0.0173,399,0.5471,0.3289,Limnanthes,Limnanthes,True,TIER_3_GENUS_OK
roi_0257,DSC_8642.JPG,Fragaria vesca L.,Fragaria,0.178,238,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.1044,402,Sagittaria graminea Michx.,Sagittaria,0.0926,502,Sagittaria lancifolia L.,Sagittaria,0.0779,555,Fragaria moschata Weston,Fragaria,0.0773,399,0.178,0.0735999999999999,Fragaria,Alliaria,False,TIER_5_UNRELIABLE
roi_0258,DSC_8643.JPG,Lupinus polyphyllus Lindl.,Lupinus,0.2564,263,Anemone pulsatilla L.,Anemone,0.1527,487,Sedum villosum L.,Sedum,0.0474,180,Rhodanthe chlorocephala (Turcz.) Paul G.Wilson,Rhodanthe,0.047,996,Lupinus albifrons Benth.,Lupinus,0.0434,827,0.2564,0.1037,Lupinus,Anemone,False,TIER_4_LOW
roi_0259,DSC_8644.JPG,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.4351,537,Anemone blanda Schott & Kotschy,Anemone,0.2211,567,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1772,30,Anemone hepatica L.,Anemone,0.0644,481,Browallia americana L.,Browallia,0.0122,306,0.4351,0.214,Cymbalaria,Anemone,False,TIER_3_MODERATE
roi_0262,DSC_8644.JPG,Anemone alpina L.,Anemone,0.4352,471,Anemone sylvestris L.,Anemone,0.165,490,Papaver alpinum L.,Papaver,0.0915,475,Anemone halleri All.,Anemone,0.0569,480,Anemone coronaria L.,Anemone,0.0483,135,0.4352,0.2702,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0264,DSC_8645.JPG,Anemone hepatica L.,Anemone,0.5218,481,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.1053,537,Lavandula multifida L.,Lavandula,0.1014,87,Pelargonium inquinans (L.) Aiton,Pelargonium,0.0376,483,Galega officinalis L.,Galega,0.0262,92,0.5218,0.4165,Anemone,Cymbalaria,False,TIER_3_MODERATE
roi_0267,DSC_8646.JPG,Anemone hepatica L.,Anemone,0.4051,481,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.1769,537,Anemone blanda Schott & Kotschy,Anemone,0.1425,567,Browallia americana L.,Browallia,0.0283,306,Lithodora fruticosa (L.) Griseb.,Lithodora,0.0219,30,0.4051,0.2282,Anemone,Cymbalaria,False,TIER_3_MODERATE
roi_0275,DSC_8648.JPG,Acacia dealbata Link,Acacia,0.2108,230,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0663,527,Barbarea vulgaris R.Br.,Barbarea,0.0569,598,Freesia refracta (Jacq.) Klatt,Freesia,0.0526,189,Anemone ranunculoides L.,Anemone,0.0295,532,0.2108,0.1445,Acacia,Anemone,False,TIER_4_LOW
roi_0277,DSC_8650.JPG,Daucus carota L.,Daucus,0.5224,204,Sedum sediforme (Jacq.) Pau,Sedum,0.046,60,Sedum sexangulare L.,Sedum,0.0392,513,Sedum rupestre L.,Sedum,0.0335,187,Papaver hybridum L.,Papaver,0.0309,200,0.5224,0.4764,Daucus,Sedum,False,TIER_3_MODERATE
roi_0278,DSC_8650.JPG,Anemone alpina L.,Anemone,0.9842,471,Ophrys fusca Link,Ophrys,0.0058,164,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0047,463,Anemone baldensis L.,Anemone,0.0026,474,Adonis pyrenaica DC.,Adonis,0.0005,595,0.9842,0.9784,Anemone,Ophrys,False,TIER_1_HIGH
roi_0279,DSC_8650.JPG,Hyoscyamus albus L.,Hyoscyamus,0.5633,138,Lamium galeobdolon (L.) L.,Lamium,0.2453,172,Ophrys lupercalis Devillers & Devillers-Tersch.,Ophrys,0.0152,463,Ophrys lutea Cav.,Ophrys,0.015,165,Ophrys fusca Link,Ophrys,0.0145,164,0.5633,0.318,Hyoscyamus,Lamium,False,TIER_3_MODERATE
roi_0280,DSC_8650.JPG,Hypericum x hidcoteense Hilling ex Geerinck,Hypericum,0.1698,573,Hypericum calycinum L.,Hypericum,0.0922,413,Hypericum patulum Thunb.,Hypericum,0.0541,572,Freesia refracta (Jacq.) Eckl. ex Klatt,Freesia,0.0527,550,Freesia refracta (Jacq.) Klatt,Freesia,0.0499,189,0.1698,0.0776,Hypericum,Hypericum,True,TIER_5_UNRELIABLE
roi_0281,DSC_8650.JPG,Anemone alpina L.,Anemone,0.8691,471,Dryas octopetala L.,Dryas,0.064,381,Anemone baldensis L.,Anemone,0.0266,474,Liriodendron tulipifera L.,Liriodendron,0.007,434,Papaver alpinum L.,Papaver,0.007,475,0.8691,0.8050999999999999,Anemone,Dryas,False,TIER_1_HIGH
roi_0283,DSC_8651.JPG,Ophrys fusca Link,Ophrys,0.2661,164,Crotalaria retusa L.,Crotalaria,0.1467,624,Lamium galeobdolon (L.) L.,Lamium,0.0924,172,Lupinus arboreus Sims,Lupinus,0.0907,435,Ophrys lutea Cav.,Ophrys,0.0778,165,0.2661,0.1194,Ophrys,Crotalaria,False,TIER_4_LOW
roi_0285,DSC_8651.JPG,Anemone alpina L.,Anemone,0.4063,471,Hyoscyamus albus L.,Hyoscyamus,0.2698,138,Anemone baldensis L.,Anemone,0.0893,474,Papaver alpinum L.,Papaver,0.0424,475,Anemone sylvestris L.,Anemone,0.035,490,0.4063,0.1365,Anemone,Hyoscyamus,False,TIER_3_MODERATE
roi_0286,DSC_8651.JPG,Punica granatum L.,Punica,0.2622,122,Trifolium dubium Sibth.,Trifolium,0.1001,223,Sedum acre L.,Sedum,0.0648,46,Cucurbita moschata Duchesne,Cucurbita,0.0438,584,Hypericum calycinum L.,Hypericum,0.0327,413,0.2622,0.1621,Punica,Trifolium,False,TIER_4_LOW
roi_0288,DSC_8651.JPG,Anemone alpina L.,Anemone,0.5672,471,Anemone baldensis L.,Anemone,0.1856,474,Anemone nemorosa L.,Anemone,0.1309,486,Papaver alpinum L.,Papaver,0.0249,475,Anemone vernalis L.,Anemone,0.0213,492,0.5672,0.3816,Anemone,Anemone,True,TIER_3_GENUS_OK
roi_0289,DSC_8652.JPG,Anemone alpina L.,Anemone,0.9865,471,Anemone baldensis L.,Anemone,0.0088,474,Anemone pulsatilla L.,Anemone,0.0009,487,Ophrys fusca Link,Ophrys,0.0009,164,Anemone vernalis L.,Anemone,0.0007,492,0.9865,0.9777,Anemone,Anemone,True,TIER_1_HIGH
roi_0290,DSC_8652.JPG,Mercurialis perennis L.,Mercurialis,0.1529,66,Erucastrum incanum (L.) W.D.J.Koch,Erucastrum,0.0802,396,Sedum acre L.,Sedum,0.0776,46,Elodea canadensis Michx.,Elodea,0.0544,160,Lactuca sativa L.,Lactuca,0.0438,247,0.1529,0.0727,Mercurialis,Erucastrum,False,TIER_5_UNRELIABLE
roi_0291,DSC_8652.JPG,Lamium galeobdolon (L.) L.,Lamium,0.3586,172,Freesia refracta (Jacq.) Klatt,Freesia,0.0646,189,Liriodendron tulipifera L.,Liriodendron,0.0553,434,Melilotus altissimus Thuill.,Melilotus,0.0464,438,Freesia alba (G.L.Mey.) Grumbleton,Freesia,0.0366,551,0.3586,0.294,Lamium,Freesia,False,TIER_4_LOW
roi_0292,DSC_8652.JPG,Cucurbita maxima Duchesne,Cucurbita,0.5672,371,Lactuca sativa L.,Lactuca,0.0955,247,Cucurbita moschata Duchesne,Cucurbita,0.0844,584,Cucurbita pepo L.,Cucurbita,0.0445,313,Cucurbita foetidissima Kunth,Cucurbita,0.0226,820,0.5672,0.4717,Cucurbita,Lactuca,False,TIER_3_MODERATE
roi_0293,DSC_8652.JPG,Trifolium dubium Sibth.,Trifolium,0.1288,223,Melilotus indicus (L.) All.,Melilotus,0.0788,228,Trifolium campestre Schreb.,Trifolium,0.0504,100,Daphne gnidium L.,Daphne,0.0252,140,Melilotus altissimus Thuill.,Melilotus,0.0242,438,0.1288,0.05,Trifolium,Melilotus,False,TIER_5_UNRELIABLE
roi_0294,DSC_8654.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.4437,271,Liriodendron tulipifera L.,Liriodendron,0.1101,434,Lactuca sativa L.,Lactuca,0.0621,247,Hyoscyamus albus L.,Hyoscyamus,0.024,138,Asystasia gangetica (L.) T.Anderson,Asystasia,0.0231,643,0.4437,0.3336,Trachelospermum,Liriodendron,False,TIER_3_MODERATE
roi_0295,DSC_8654.JPG,Lactuca sativa L.,Lactuca,0.1643,247,Hyoscyamus albus L.,Hyoscyamus,0.0779,138,Cirsium vulgare (Savi) Ten.,Cirsium,0.0731,4,Hyoscyamus niger L.,Hyoscyamus,0.0675,139,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.0536,271,0.1643,0.0864,Lactuca,Hyoscyamus,False,TIER_5_UNRELIABLE
roi_0296,DSC_8654.JPG,Hypericum lanceolatum Lam.,Hypericum,0.0532,665,Thesium humifusum DC.,Thesium,0.0409,182,Trifolium dubium Sibth.,Trifolium,0.0351,223,Hypericum perforatum L.,Hypericum,0.0337,11,Melilotus officinalis (L.) Lam.,Melilotus,0.0332,439,0.0532,0.0122999999999999,Hypericum,Thesium,False,TIER_5_UNRELIABLE
roi_0297,DSC_8654.JPG,Sedum acre L.,Sedum,0.0754,46,Lactuca viminea (L.) J.Presl & C.Presl,Lactuca,0.0721,426,Macrosyringion longiflorum (Vohl) Rothm.,Macrosyringion,0.0654,329,Elodea canadensis Michx.,Elodea,0.0429,160,Melilotus altissimus Thuill.,Melilotus,0.0336,438,0.0754,0.0032999999999999,Sedum,Lactuca,False,TIER_5_UNRELIABLE
roi_0298,DSC_8654.JPG,Cucurbita maxima Duchesne,Cucurbita,0.098,371,Lupinus arboreus Sims,Lupinus,0.0817,435,Crotalaria laburnifolia L.,Crotalaria,0.0523,889,Lupinus luteus L.,Lupinus,0.0489,219,Crotalaria chrysochlora Baker f. ex Harms,Crotalaria,0.0472,257,0.098,0.0163,Cucurbita,Lupinus,False,TIER_5_UNRELIABLE
roi_0300,DSC_8654.JPG,Lamium galeobdolon (L.) L.,Lamium,0.9755,172,Hyoscyamus albus L.,Hyoscyamus,0.0028,138,Lamium maculatum (L.) L.,Lamium,0.0022,428,Melilotus spicatus (Sm.) Breistr.,Melilotus,0.0018,440,Trifolium campestre Schreb.,Trifolium,0.0017,100,0.9755,0.9727,Lamium,Hyoscyamus,False,TIER_1_HIGH
roi_0303,DSC_8657.JPG,Anemone pulsatilla L.,Anemone,0.1363,487,Dryas octopetala L.,Dryas,0.0835,381,Lavandula latifolia Medik.,Lavandula,0.0761,432,Sedum acre L.,Sedum,0.0612,46,Anemone rubra Lam.,Anemone,0.0338,488,0.1363,0.0528,Anemone,Dryas,False,TIER_5_UNRELIABLE
roi_0304,DSC_8658.JPG,Lavandula angustifolia Mill.,Lavandula,0.1676,173,Lavandula dentata L.,Lavandula,0.1194,17,Cirsium vulgare (Savi) Ten.,Cirsium,0.084,4,Carthamus lanatus L.,Carthamus,0.0823,38,Lavandula stoechas L.,Lavandula,0.047,88,0.1676,0.0481999999999999,Lavandula,Lavandula,True,TIER_5_UNRELIABLE
roi_0305,DSC_8658.JPG,Anemone pulsatilla L.,Anemone,0.6503,487,Anemone patens L.,Anemone,0.1845,850,Anemone rubra Lam.,Anemone,0.0431,488,Anemone pratensis L.,Anemone,0.0286,554,Anemone montana Hoppe,Anemone,0.0274,485,0.6503,0.4658,Anemone,Anemone,True,TIER_2_GOOD
roi_0306,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.8395,173,Lupinus polyphyllus Lindl.,Lupinus,0.0704,263,Anemone blanda Schott & Kotschy,Anemone,0.0195,567,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.0108,1056,Hebe andersonii (Lindl. & Paxton) Cockayne,Hebe,0.0096,407,0.8395,0.7691,Lavandula,Lupinus,False,TIER_1_HIGH
roi_0307,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.3593,173,Anemone blanda Schott & Kotschy,Anemone,0.2775,567,Lupinus polyphyllus Lindl.,Lupinus,0.0587,263,Hebe andersonii (Lindl. & J. Paxton) Cockayne,Hebe,0.05,1056,Oncostema peruviana (L.) Speta,Oncostema,0.0359,159,0.3593,0.0817999999999999,Lavandula,Anemone,False,TIER_4_LOW
roi_0308,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.7618,173,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1527,30,Lavandula latifolia Medik.,Lavandula,0.0152,432,Tradescantia virginiana L.,Tradescantia,0.0145,519,Lamium amplexicaule L.,Lamium,0.0127,16,0.7618,0.6091,Lavandula,Lithodora,False,TIER_2_GOOD
roi_0309,DSC_8661.JPG,Lavandula angustifolia Mill.,Lavandula,0.8848,173,Lavandula stoechas L.,Lavandula,0.024,88,Tradescantia virginiana L.,Tradescantia,0.0147,519,Lavandula latifolia Medik.,Lavandula,0.0106,432,Lavandula dentata L.,Lavandula,0.0082,17,0.8848,0.8608,Lavandula,Lavandula,True,TIER_1_HIGH
roi_0310,DSC_8661.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.5572,4,Trifolium tomentosum L.,Trifolium,0.0586,121,Dalea purpurea Vent.,Dalea,0.036,737,Anemone blanda Schott & Kotschy,Anemone,0.0266,567,Lamium amplexicaule L.,Lamium,0.0186,16,0.5572,0.4986,Cirsium,Trifolium,False,TIER_3_MODERATE
roi_0311,DSC_8661.JPG,Lithodora fruticosa (L.) Griseb.,Lithodora,0.6137,30,Cirsium vulgare (Savi) Ten.,Cirsium,0.1803,4,Lamium amplexicaule L.,Lamium,0.029,16,Dalea purpurea Vent.,Dalea,0.0207,737,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria,0.0125,537,0.6137,0.4334,Lithodora,Cirsium,False,TIER_2_GOOD
roi_0312,DSC_8711.JPG,Trifolium dubium Sibth.,Trifolium,0.3325,223,Lapsana communis L.,Lapsana,0.1796,245,Hypericum elodes L.,Hypericum,0.074,415,Trifolium badium Schreb.,Trifolium,0.0639,549,Hypericum humifusum L.,Hypericum,0.0519,74,0.3325,0.1529,Trifolium,Lapsana,False,TIER_4_LOW
roi_0313,DSC_8711.JPG,Barbarea vulgaris R.Br.,Barbarea,0.5862,598,Barbarea verna (Mill.) Asch.,Barbarea,0.1235,235,Sedum kamtschaticum Fisch. & C.A.Mey.,Sedum,0.0385,510,Pyracantha coccinea M.Roem.,Pyracantha,0.0379,499,Hypericum perforatum L.,Hypericum,0.0349,11,0.5862,0.4627,Barbarea,Barbarea,True,TIER_3_GENUS_OK
roi_0314,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.3816,100,Trifolium dubium Sibth.,Trifolium,0.2642,223,Trifolium badium Schreb.,Trifolium,0.1147,549,Trifolium aureum Pollich,Trifolium,0.0343,99,Trifolium patens Schreb.,Trifolium,0.0144,111,0.3816,0.1174,Trifolium,Trifolium,True,TIER_4_LOW
roi_0315,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.5839,100,Trifolium badium Schreb.,Trifolium,0.2674,549,Trifolium patens Schreb.,Trifolium,0.0468,111,Trifolium aureum Pollich,Trifolium,0.0459,99,Trifolium dubium Sibth.,Trifolium,0.0156,223,0.5839,0.3164999999999999,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0316,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.4535,100,Trifolium dubium Sibth.,Trifolium,0.1502,223,Trifolium aureum Pollich,Trifolium,0.066,99,Trifolium badium Schreb.,Trifolium,0.0601,549,Trifolium patens Schreb.,Trifolium,0.046,111,0.4535,0.3033,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0317,DSC_8747.JPG,Trifolium campestre Schreb.,Trifolium,0.6974,100,Trifolium aureum Pollich,Trifolium,0.0671,99,Trifolium patens Schreb.,Trifolium,0.0533,111,Trifolium badium Schreb.,Trifolium,0.0266,549,Calendula arvensis M.Bieb.,Calendula,0.0181,899,0.6974,0.6303,Trifolium,Trifolium,True,TIER_2_GOOD
roi_0318,DSC_8907.JPG,Alcea rosea L.,Alcea,0.4862,123,Pelargonium grandiflorum Willd.,Pelargonium,0.1929,877,Pelargonium zonale (L.) L'Hér. ex Aiton,Pelargonium,0.1005,919,Pelargonium graveolens L'Hér.,Pelargonium,0.0297,2,Fragaria vesca L.,Fragaria,0.0269,238,0.4862,0.2933,Alcea,Pelargonium,False,TIER_3_MODERATE
roi_0319,DSC_8908.JPG,Trifolium incarnatum L.,Trifolium,0.4117,104,Trifolium subterraneum L.,Trifolium,0.1923,120,Lactuca sativa L.,Lactuca,0.07,247,Acalypha hispida Burm.f.,Acalypha,0.0426,681,Acalypha indica L.,Acalypha,0.0391,651,0.4117,0.2194,Trifolium,Trifolium,True,TIER_3_GENUS_OK
roi_0320,DSC_8908.JPG,Alcea rosea L.,Alcea,0.9995,123,Calycanthus floridus L.,Calycanthus,0.0001,564,Acalypha hispida Burm.f.,Acalypha,0.0001,681,Alcea biennis Winterl,Alcea,0.0001,530,Alcea setosa (Boiss.) Alef.,Alcea,0.0001,582,0.9995,0.9994,Alcea,Calycanthus,False,TIER_1_HIGH
roi_0321,DSC_8908.JPG,Daphne cneorum L.,Daphne,0.653,377,Daphne laureola L.,Daphne,0.2184,141,Daphne odora Thunb.,Daphne,0.0206,860,Barbarea rupicola Moris,Barbarea,0.0107,597,Pyracantha coccinea M.Roem.,Pyracantha,0.0099,499,0.653,0.4346,Daphne,Daphne,True,TIER_2_GOOD
roi_0322,DSC_8908.JPG,Barbarea vulgaris R.Br.,Barbarea,0.7939,598,Barbarea verna (Mill.) Asch.,Barbarea,0.1021,235,Barbarea rupicola Moris,Barbarea,0.0419,597,Barbarea vulgaris W.T. Aiton,Barbarea,0.0266,790,Barbarea orthoceras Ledeb.,Barbarea,0.0133,789,0.7939,0.6918000000000001,Barbarea,Barbarea,True,TIER_2_GOOD
roi_0323,DSC_8908.JPG,Daphne cneorum L.,Daphne,0.1536,377,Tagetes lucida Cav.,Tagetes,0.1053,804,Pyracantha coccinea M.Roem.,Pyracantha,0.0898,499,Barbarea vulgaris R.Br.,Barbarea,0.0478,598,Dendrobium spp.,Dendrobium,0.0386,841,0.1536,0.0482999999999999,Daphne,Tagetes,False,TIER_5_UNRELIABLE
roi_0324,DSC_8908.JPG,Epipactis atrorubens (Hoffm.) Besser,Epipactis,0.0752,388,Trifolium badium Schreb.,Trifolium,0.0721,549,Daphne laureola L.,Daphne,0.0613,141,Trifolium campestre Schreb.,Trifolium,0.022,100,Daphne mezereum L.,Daphne,0.0213,378,0.0752,0.0031,Epipactis,Trifolium,False,TIER_5_UNRELIABLE
roi_0325,DSC_8909.JPG,Thapsia villosa L.,Thapsia,0.1754,148,Daucus carota L.,Daucus,0.075,204,Acacia dealbata Link,Acacia,0.0543,230,Sedum acre L.,Sedum,0.0321,46,Pyracantha coccinea M.Roem.,Pyracantha,0.014,499,0.1754,0.1004,Thapsia,Daucus,False,TIER_5_UNRELIABLE
roi_0326,DSC_8909.JPG,Hypericum perforatum L.,Hypericum,0.6508,11,Pyracantha coccinea M.Roem.,Pyracantha,0.0374,499,Hypericum hirsutum L.,Hypericum,0.0339,73,Daucus carota L.,Daucus,0.0213,204,Hippophae rhamnoides L.,Hippophae,0.0168,412,0.6508,0.6134000000000001,Hypericum,Pyracantha,False,TIER_2_GOOD
